,FC2,Fp2,AF7,C2,FC4,AF8,F2,FCz
FC2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.39713774597495527,0.29159212880143115,0.014311270125223614,0.014311270125223614,0.25402504472271914,0.014311270125223614,0.014311270125223614
AF7,0.0,0.351931330472103,0.4613733905579399,0.0,0.0,0.18669527896995708,0.0,0.0
C2,0.0,0.04,0.0,0.24,0.24,0.0,0.24,0.24
FC4,0.0,0.04,0.0,0.24,0.24,0.0,0.24,0.24
AF8,0.0,0.31614349775784756,0.19282511210762332,0.0,0.0,0.4910313901345291,0.0,0.0
F2,0.0,0.04,0.0,0.24,0.24,0.0,0.24,0.24
FCz,0.0,0.04,0.0,0.24,0.24,0.0,0.24,0.24
