,frontalpole-lh,frontalpole-rh,inferiorparietal-lh,lateraloccipital-lh,lingual-lh,medialorbitofrontal-lh,pericalcarine-lh,transversetemporal-lh
frontalpole-lh,0.6416666666666667,0.225,0.0,0.0,0.016666666666666666,0.041666666666666664,0.03333333333333333,0.041666666666666664
frontalpole-rh,0.25517241379310346,0.47586206896551725,0.013793103448275862,0.013793103448275862,0.0,0.08275862068965517,0.05517241379310345,0.10344827586206896
inferiorparietal-lh,0.00398406374501992,0.02390438247011952,0.3745019920318725,0.29880478087649404,0.14342629482071714,0.0398406374501992,0.01195219123505976,0.10358565737051793
lateraloccipital-lh,0.004098360655737705,0.020491803278688523,0.29508196721311475,0.32786885245901637,0.18032786885245902,0.0778688524590164,0.03278688524590164,0.06147540983606557
lingual-lh,0.0,0.0,0.18061674008810572,0.20704845814977973,0.4052863436123348,0.10572687224669604,0.0881057268722467,0.013215859030837005
medialorbitofrontal-lh,0.030120481927710843,0.0963855421686747,0.08433734939759036,0.14457831325301204,0.12650602409638553,0.4879518072289157,0.030120481927710843,0.0
pericalcarine-lh,0.028985507246376812,0.050724637681159424,0.0,0.014492753623188406,0.09420289855072464,0.036231884057971016,0.7101449275362319,0.06521739130434782
transversetemporal-lh,0.056962025316455694,0.12025316455696203,0.11392405063291139,0.06962025316455696,0.0379746835443038,0.0,0.0759493670886076,0.5253164556962026
