,bankssts-rh,cuneus-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-rh
bankssts-rh,0.36538461538461536,0.10576923076923077,0.052884615384615384,0.125,0.0625,0.1201923076923077,0.038461538461538464,0.12980769230769232
cuneus-rh,0.08517350157728706,0.22712933753943218,0.13249211356466878,0.11041009463722397,0.1167192429022082,0.10725552050473186,0.10094637223974763,0.11987381703470032
fusiform-rh,0.06340057636887608,0.0893371757925072,0.1873198847262248,0.138328530259366,0.1729106628242075,0.14697406340057637,0.16714697406340057,0.0345821325648415
inferiorparietal-rh,0.08142493638676845,0.08651399491094147,0.13231552162849872,0.22646310432569974,0.11450381679389313,0.20865139949109415,0.12468193384223919,0.02544529262086514
isthmuscingulate-rh,0.056818181818181816,0.07102272727272728,0.17045454545454544,0.12215909090909091,0.2159090909090909,0.13068181818181818,0.1590909090909091,0.07386363636363637
lateraloccipital-rh,0.085,0.09,0.1325,0.2075,0.1175,0.2125,0.1325,0.0225
parahippocampal-rh,0.04221635883905013,0.0870712401055409,0.158311345646438,0.13720316622691292,0.15567282321899736,0.15303430079155672,0.20316622691292877,0.0633245382585752
pericalcarine-rh,0.09691629955947137,0.14977973568281938,0.05286343612334802,0.04405286343612335,0.13215859030837004,0.02643171806167401,0.08370044052863436,0.41409691629955947
