,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.3611111111111111,0.2222222222222222,0.0,0.16666666666666666,0.013888888888888888,0.06944444444444445,0.0,0.16666666666666666
parsopercularis-lh,0.20481927710843373,0.6024096385542169,0.0,0.03614457831325301,0.012048192771084338,0.10843373493975904,0.0,0.03614457831325301
rostralmiddlefrontal-lh,0.0,0.0,0.5632183908045977,0.13793103448275862,0.28735632183908044,0.0,0.0,0.011494252873563218
rostralmiddlefrontal-rh,0.13253012048192772,0.024096385542168676,0.14457831325301204,0.3855421686746988,0.04819277108433735,0.060240963855421686,0.0,0.20481927710843373
superiortemporal-lh,0.029850746268656716,0.029850746268656716,0.3283582089552239,0.05970149253731343,0.4925373134328358,0.029850746268656716,0.0,0.029850746268656716
superiortemporal-rh,0.13846153846153847,0.2,0.015384615384615385,0.09230769230769231,0.03076923076923077,0.4461538461538462,0.0,0.07692307692307693
supramarginal-lh,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
supramarginal-rh,0.14864864864864866,0.02702702702702703,0.013513513513513514,0.24324324324324326,0.02702702702702703,0.05405405405405406,0.0,0.4864864864864865
