,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04741744284504657,0.040361275755009876,0.010160880609652836,0.0011289867344058708,0.03810330228619814,0.03683319220999153,0.013406717471069715,0.00366920688681908,0.017499294383290995,0.010584250635055038,0.008044030482641828,0.006350550381033023,0.026954558283940163,0.006350550381033023,0.003810330228619814,0.008044030482641828,0.009596387242449902,0.006491673722833756,0.015946937623482923,0.021450747953711543,0.024696584815128424,0.0183460344340954,0.006491673722833756,0.0,0.02723680496754163,0.013688964154671182,0.002681343494213943,0.012559977420265312,0.007761783799040361,0.026954558283940163,0.03302286198137172,0.025261078182331358,0.013265594129268981,0.0,0.032740615297770254,0.029212531752751906,0.02497883149872989,0.01651143099068586,0.0002822466836014677,0.03288173863957099,0.01143099068585944,0.010725373976855771,0.038244425627998874,0.01467682754727632,0.013265594129268981,0.02977702511995484,0.015100197572678522,0.013547840812870448,0.018628281117696866,0.010019757267852102,0.006350550381033023,0.008890770533446233,0.010725373976855771,0.002540220152413209,0.025543324865932825,0.02582557154953429,0.02173299463731301,0.002822466836014677,0.00183460344340954,0.023003104713519615,0.0014112334180073384,0.0,0.013124470787468248
Fz,0.033112582781456956,0.05193447194144301,0.009643313581968165,0.0033693505286394795,0.030324154757755316,0.02858138724294179,0.014755431625421169,0.007435808063204368,0.020099918670849308,0.011850819100731963,0.014058324619495759,0.007203439061229232,0.02718717323109097,0.009410944579993029,0.004995933542465435,0.006273963053328686,0.010224236086906006,0.009875682583943302,0.01533635413035901,0.01673056814220983,0.024282560706401765,0.021145579179737424,0.012199372603694667,0.0,0.021029394678749855,0.01998373416986174,0.004763564540490299,0.009643313581968165,0.007551992564191937,0.024979667712327177,0.03473916579528291,0.029510863250842338,0.0120831881027071,0.0002323690019751365,0.02532822121528988,0.02126176368072499,0.01917044266294876,0.01580109213430928,0.003253166027651911,0.03206692227256884,0.013477402114557918,0.01266411060764494,0.03206692227256884,0.013361217613570349,0.011153712094806553,0.028349018240966656,0.020448472173812012,0.013012664110607645,0.019635180666899035,0.012199372603694667,0.011037527593818985,0.008946206576042755,0.012431741605669804,0.003717904031602184,0.02288834669455095,0.023585453700476357,0.019867549668874173,0.005228302544440571,0.005112118043453003,0.02393400720343906,0.00197513651678866,0.0011618450098756826,0.012315557104682235
F3,0.011137629276054098,0.014001591089896579,0.0486873508353222,0.03309466984884646,0.014478918058870326,0.008910103420843278,0.0,0.024502784407319015,0.015274463007159905,0.010819411296738265,0.012092283214001591,0.010978520286396181,0.001431980906921241,0.007478122513922036,0.02020684168655529,0.019729514717581543,0.027366746221161496,0.02768496420047733,0.017501988862370723,0.006364359586316627,0.0,0.028639618138424822,0.02498011137629276,0.018933969769291965,0.011137629276054098,0.03134447096260939,0.02673031026252983,0.03739061256961018,0.04136833731105807,0.014797136038186158,0.012569610182975338,0.00047732696897374703,0.040891010342084325,0.021479713603818614,0.0,0.0,0.00047732696897374703,0.002863961813842482,0.025934765314240254,0.006364359586316627,0.009069212410501194,0.010182975338106604,0.013842482100238664,0.017501988862370723,0.028162291169451074,0.00843277645186953,0.002863961813842482,0.010023866348448688,0.006841686555290374,0.0058870326173428794,0.011614956245027844,0.03134447096260939,0.018297533810660304,0.018138424821002388,0.005250596658711217,0.00015910898965791568,0.0015910898965791568,0.019729514717581543,0.014001591089896579,0.0011137629276054097,0.02895783611774065,0.02832140015910899,0.03054892601431981
F7,0.0014420765902900176,0.004806921967633392,0.0334882230411793,0.04935106553436949,0.0057683063611600706,0.0,0.005127383432142285,0.02948245473481814,0.013138920044864605,0.01377984297388239,0.023393686909149176,0.017625380547989105,0.0036853068418522673,0.008972921006248998,0.02804037814452812,0.02403460983816696,0.03204614645088928,0.026438070821983656,0.012177535651337926,0.010735459061047909,0.0014420765902900176,0.029161993270309244,0.0245153020349303,0.025957378625220316,0.008972921006248998,0.023714148373658067,0.0290017625380548,0.030443839128344818,0.03541099182823265,0.0028841531805800353,0.007691075148213427,0.007050152219195641,0.02675853228649255,0.030443839128344818,0.0020829995193078032,0.0012818458580355712,0.0020829995193078032,0.00400576830636116,0.03877583720557603,0.004646691235378946,0.00801153661272232,0.008171767344976766,0.004806921967633392,0.01874699567377023,0.028360839609037014,0.00977407466752123,0.0017625380547989103,0.01249799711584682,0.006569460022432303,0.006569460022432303,0.009133151738503445,0.022432302515622497,0.01954814933504246,0.02227207178336805,0.006729690754686749,0.0025636917160711424,0.0035250761095978207,0.021791379586604712,0.016663996154462426,0.005127383432142285,0.03252683864765262,0.03525076109597821,0.01730491908348021
FT9,0.03311016433353622,0.03189287888009738,0.010590383444917834,0.004382227632379793,0.04990870359099209,0.027145465611685942,0.010955569080949483,0.00620815581253804,0.013633597078514912,0.014607425441265977,0.008277541083384054,0.005721241631162508,0.02288496652465003,0.010225197808886184,0.005599513085818624,0.010833840535605599,0.012903225806451613,0.011077297626293366,0.014972611077297627,0.022276323797930615,0.018381010346926355,0.012538040170419963,0.01436396835057821,0.0020693852708460136,0.02519780888618381,0.024223980523432744,0.007303712720632989,0.015337796713329275,0.008764455264759587,0.02398052343274498,0.027023737066342056,0.01898965307364577,0.012659768715763846,0.0023128423615337798,0.027388922702373707,0.026415094339622643,0.021545952525867315,0.014242239805234327,0.0030432136335970784,0.02471089470480828,0.018502738892270238,0.016798539257455874,0.03213633597078515,0.01545952525867316,0.01509433962264151,0.02982349360925137,0.01740718198417529,0.011929397443700548,0.01740718198417529,0.011077297626293366,0.00815581253804017,0.010712111990261716,0.014850882531953742,0.007060255629945222,0.02251978088861838,0.021180766889835667,0.016798539257455874,0.00657334144856969,0.005964698721850274,0.01704199634814364,0.006086427267194157,0.003530127814972611,0.016189896530736457
FC5,0.03701586394168929,0.03515792482492497,0.008003430041446335,0.0,0.031442046591396315,0.05145062169501215,0.015721023295698158,0.0035729598399313993,0.014291839359725597,0.015721023295698158,0.005859654137487494,0.0041446334143204235,0.02086608546519937,0.0068600828926682865,0.0,0.004001715020723167,0.009432613977418893,0.006145490924682006,0.016149778476489924,0.019293983135629557,0.0275832499642704,0.01943690152922681,0.004859225382306703,0.0014291839359725598,0.021866514220380162,0.011433471487780478,0.0011433471487780477,0.00814634843504359,0.005287980563098471,0.024010290124339,0.03715878233528655,0.03201372016578534,0.009289695583821637,0.0007145919679862799,0.03315706731456339,0.030870373017007288,0.027154494783478634,0.016864370444476202,0.0,0.0383021294840646,0.011433471487780478,0.011576389881377734,0.036587108760897526,0.013577247391739317,0.014720594540517365,0.026154066028297843,0.014720594540517365,0.013434328998142061,0.01843647277404602,0.015292268114906388,0.00814634843504359,0.013005573817350293,0.017578962412462484,0.004430470201514935,0.024581963698728025,0.026011147634700586,0.025296555666714307,0.0070030012862655425,0.0017150207231670716,0.026154066028297843,0.0014291839359725598,0.0018579391167643277,0.01100471630698871
FC1,0.01498422712933754,0.01892744479495268,0.0,0.0052050473186119875,0.014668769716088327,0.017034700315457414,0.051261829652996846,0.01167192429022082,0.011514195583596214,0.013722397476340693,0.02365930599369085,0.02413249211356467,0.015772870662460567,0.01750788643533123,0.01719242902208202,0.0061514195583596215,0.00694006309148265,0.0061514195583596215,0.011829652996845425,0.03359621451104101,0.03138801261829653,0.00946372239747634,0.011198738170347004,0.016719242902208203,0.01719242902208202,0.00473186119873817,0.008675078864353312,0.0,0.0007886435331230284,0.008990536277602523,0.02003154574132492,0.03548895899053628,0.0,0.012460567823343848,0.025394321766561513,0.02050473186119874,0.0277602523659306,0.03249211356466877,0.012460567823343848,0.017981072555205046,0.018769716088328076,0.012145110410094638,0.017350157728706624,0.011829652996845425,0.012460567823343848,0.01529968454258675,0.013406940063091483,0.020347003154574134,0.02444794952681388,0.010883280757097791,0.011198738170347004,0.007255520504731861,0.008201892744479496,0.013406940063091483,0.025078864353312302,0.030126182965299685,0.03580441640378549,0.016719242902208203,0.022397476340694007,0.026813880126182965,0.0011041009463722397,0.009305993690851735,0.0
C3,0.0036412677006068777,0.008361429534726905,0.0200944032366824,0.023465947403910992,0.0066082265677680375,0.0031018206338503033,0.010249494268374916,0.05529332434254889,0.014699932569116655,0.014295347269049224,0.03047875927174646,0.0275118004045853,0.009844908968307484,0.007012811867835468,0.029130141604855022,0.018745785569790965,0.023735670937289278,0.024005394470667567,0.019150370869858394,0.015104517869184087,0.018071476736345245,0.024275118004045852,0.019150370869858394,0.016183412002697236,0.014430209035738368,0.018476062036412676,0.014430209035738368,0.022521915037086986,0.019959541469993257,0.004585300067430883,0.014160485502360081,0.020229265003371546,0.019554956169925825,0.019959541469993257,0.007417397167902899,0.003236682400539447,0.0029669588671611597,0.008361429534726905,0.028725556304787594,0.005799055967633176,0.0029669588671611597,0.007687120701281187,0.0,0.022521915037086986,0.02521915037086986,0.015778826702629804,0.0066082265677680375,0.01631827376938638,0.012002697235333783,0.012811867835468645,0.017127444369521242,0.02710721510451787,0.014025623735670937,0.01335131490222522,0.020633850303438974,0.012542144302090358,0.006743088334457181,0.013621038435603507,0.013890761968981794,0.017666891436277816,0.01928523263654754,0.021712744436952123,0.01335131490222522
T7,0.01989275211901055,0.028541774779449924,0.016433143054834804,0.01401141670991178,0.018335928040131465,0.01677910396125238,0.011935651271406332,0.017644006227296314,0.06002421726344923,0.0,0.03909358242518595,0.01660612350804359,0.01660612350804359,0.0,0.013146514443867843,0.027157931153779624,0.030963501124372947,0.01937381075938419,0.01729804532087874,0.021622556651098426,0.02144957619788964,0.0233523611831863,0.011416709911779968,0.0008649022660439371,0.02404428299602145,0.016952084414461166,0.0,0.023006400276768726,0.014530358069538143,0.01937381075938419,0.022314478463933574,0.02144957619788964,0.020411693478636913,0.004497491783428472,0.009686905379692095,0.007438159487977858,0.006400276768725134,0.007957100847604221,0.017816986680505104,0.01868188894654904,0.0,0.0003459609064175748,0.026984950700570835,0.04220723058294413,0.03355820792250476,0.031828403390416884,0.006054315862307559,0.00864902266043937,0.006054315862307559,0.0,0.021795537104307212,0.01816294758692268,0.0031136481577581734,0.004497491783428472,0.02266043937035115,0.011935651271406332,0.0069192181283514965,0.005189413596263622,0.0,0.01816294758692268,0.006573257221933922,0.00864902266043937,0.019546791212592975
TP9,0.009606646761002207,0.013241594184084124,0.007918992600285602,0.010385564065948332,0.01531870699727379,0.013631052836557186,0.011683759574191873,0.014929248344800727,0.0,0.05413475269375568,0.008827729456056081,0.008827729456056081,0.010904842269245749,0.02907957938465533,0.013501233285732831,0.007269894846163832,0.00973646631182656,0.011943398675840582,0.017395819810463457,0.011164481370894456,0.009866285862650915,0.018953654420355705,0.022328962741788912,0.015188887446449435,0.008827729456056081,0.01999221082695054,0.015448526548098144,0.007789173049461249,0.007789173049461249,0.00688043619369077,0.01622744385304427,0.022069323640140207,0.004803323380501104,0.01908347397118006,0.01622744385304427,0.017915098013760872,0.023107880046735037,0.01466960924315202,0.01596780475139556,0.015578346098922499,0.031156692197844997,0.030897053096196288,0.01064520316759704,0.006361157990393353,0.010385564065948332,0.01220303777748929,0.030767233545371933,0.018304556666233936,0.01934311307282877,0.02881994028300662,0.008048812151109957,0.020122030377774894,0.03206542905361547,0.016357263403868623,0.011553940023367518,0.01908347397118006,0.0234973386992081,0.020771128131896664,0.01856419576788264,0.023367519148383746,0.009347007659353498,0.014799428793976372,0.00532260158379852
CP5,0.007099143206854345,0.01419828641370869,0.008935128518971849,0.01701346389228886,0.008567931456548347,0.005263157894736842,0.01799265605875153,0.025826193390452876,0.027906976744186046,0.008078335373317013,0.059118727050183596,0.03219094247246022,0.014443084455324358,0.006731946144430845,0.02594859241126071,0.0204406364749082,0.02656058751529988,0.020930232558139535,0.017258261933904527,0.023378212974296205,0.022643818849449205,0.01627906976744186,0.014443084455324358,0.013341493268053856,0.016768665850673194,0.011260709914320686,0.008812729498164015,0.01346389228886169,0.009791921664626682,0.008200734394124847,0.014687882496940025,0.02288861689106487,0.011260709914320686,0.01701346389228886,0.01138310893512852,0.006609547123623011,0.01003671970624235,0.01835985312117503,0.02521419828641371,0.011627906976744186,0.004651162790697674,0.005385556915544675,0.008200734394124847,0.030354957160342717,0.02288861689106487,0.024235006119951042,0.005630354957160343,0.013219094247246021,0.012239902080783354,0.0077111383108935125,0.019216646266829864,0.014075887392900856,0.004039167686658507,0.01383108935128519,0.0215422276621787,0.020685434516523868,0.016034271725826194,0.01346389228886169,0.011995104039167686,0.024112607099143205,0.010893512851897184,0.015055079559363525,0.008567931456548347
CP1,0.0064313490876458275,0.008375710439724798,0.010619204307508226,0.01630272210589291,0.007029614119054741,0.0037391564463057133,0.020789709841459766,0.028417588991923422,0.013760095722405025,0.009572240502542627,0.039335925815136105,0.06311696081364045,0.01226443314388274,0.010918336823212683,0.0424768172300329,0.024379300029913252,0.02572539635058331,0.017050553395154055,0.02243493867783428,0.027370625186957823,0.01839664971582411,0.00912354172898594,0.010469638049655998,0.02049057732575531,0.013610529464552797,0.0071791803769069695,0.014358360753813939,0.018097517200119654,0.010469638049655998,0.005833084056236913,0.01121746933891714,0.017947950942267425,0.01226443314388274,0.02168710738857314,0.010619204307508226,0.00508525276697577,0.009721806760394854,0.013909661980257254,0.024229733772061023,0.004786120251271313,0.013460963206700568,0.0064313490876458275,0.0023930601256356566,0.01630272210589291,0.02258450493568651,0.01630272210589291,0.004486987735566856,0.018097517200119654,0.020640143583607537,0.010619204307508226,0.015854023332336226,0.012862698175291655,0.004786120251271313,0.016601854621597367,0.023781034998504338,0.016751420879449596,0.01331139694884834,0.01764881842656297,0.01645228836374514,0.017798384684415195,0.016751420879449596,0.01854621597367634,0.007927011666168113
Pz,0.03228504516560723,0.03780528604884577,0.0015055202408832385,0.0038474406155904984,0.03195048511207762,0.02392104382736701,0.017397122783539644,0.011375041820006692,0.01639344262295082,0.013382402141184342,0.019739043158246906,0.014553362328537973,0.04767480762796922,0.00936768149882904,0.0117096018735363,0.0045165607226497154,0.005520240883238541,0.006356641017062563,0.006691201070592171,0.01906992305118769,0.031114084978253596,0.01053864168618267,0.011876881900301103,0.0013382402141184342,0.020575443292070925,0.011207761793241887,0.0013382402141184342,0.006356641017062563,0.0015055202408832385,0.020575443292070925,0.029441284710605555,0.03245232519237203,0.00585480093676815,0.0015055202408832385,0.03362328537972566,0.03161592505854801,0.02843760455001673,0.02576112412177986,0.006356641017062563,0.02576112412177986,0.013215122114419539,0.008364001338240215,0.028270324523251924,0.00702576112412178,0.0026764804282368685,0.036968885915021746,0.020073603211776515,0.01522248243559719,0.02392104382736701,0.008698561391769822,0.009200401472064235,0.0013382402141184342,0.00585480093676815,0.00853128136500502,0.028939444630311142,0.03211776513884242,0.027601204416192706,0.005018400802944129,0.0045165607226497154,0.030612244897959183,0.00117096018735363,0.002843760455001673,0.005520240883238541
P3,0.007558330594807755,0.013473545842918173,0.007394019060138022,0.008708511337495893,0.013966480446927373,0.0069010844561288205,0.018895826487019388,0.00903713440683536,0.0,0.036312849162011177,0.009365757476174828,0.013309234308248439,0.009530069010844562,0.0553729871837003,0.022510680249753532,0.002793296089385475,0.0037791652974038777,0.009694380545514296,0.013309234308248439,0.012816299704239238,0.007886953664147224,0.014295103516266842,0.02546828787380874,0.019060138021689123,0.0037791652974038777,0.0223463687150838,0.019060138021689123,0.005422280644101216,0.0069010844561288205,0.005915215248110417,0.010515938218862965,0.015445284258954979,0.005422280644101216,0.017088399605652317,0.016266841932303648,0.018402891883010187,0.025796910943148208,0.0223463687150838,0.014788038120276044,0.006736772921459086,0.03762734143936904,0.042392375944791325,0.008708511337495893,0.00016431153466973383,0.0037791652974038777,0.007394019060138022,0.03187643772592836,0.030397633913900757,0.027275714755175814,0.032369372329937564,0.012651988169569504,0.014788038120276044,0.02152481104173513,0.03171212619125863,0.0044364114360828134,0.018402891883010187,0.026618468616496877,0.019224449556358856,0.026125534012487676,0.016595465001643116,0.007394019060138022,0.014788038120276044,0.0060795267827801515
P7,0.0035612535612535613,0.005840455840455841,0.018803418803418803,0.025783475783475784,0.00641025641025641,0.0,0.014957264957264958,0.03091168091168091,0.010541310541310541,0.015242165242165243,0.02905982905982906,0.040455840455840456,0.008831908831908831,0.019088319088319088,0.06068376068376068,0.025213675213675214,0.019515669515669517,0.012962962962962963,0.014957264957264958,0.017663817663817662,0.008547008547008548,0.020370370370370372,0.020512820512820513,0.022934472934472934,0.00641025641025641,0.01752136752136752,0.020512820512820513,0.020797720797720798,0.018945868945868947,0.004415954415954416,0.008547008547008548,0.010826210826210826,0.018660968660968662,0.024786324786324785,0.004700854700854701,0.0027065527065527066,0.008404558404558405,0.011253561253561254,0.02507122507122507,0.00042735042735042735,0.011680911680911682,0.011253561253561254,0.0011396011396011395,0.009401709401709401,0.018660968660968662,0.010683760683760684,0.003418803418803419,0.026495726495726495,0.018660968660968662,0.01680911680911681,0.01339031339031339,0.01695156695156695,0.01282051282051282,0.026353276353276354,0.013817663817663818,0.010398860398860399,0.010683760683760684,0.022934472934472934,0.019515669515669517,0.011111111111111112,0.017378917378917377,0.02621082621082621,0.01339031339031339
