,Fp1,FC2,Fp2,AF7,C2,FC4,F2,FCz
Fp1,0.41194029850746267,0.0,0.33930348258706466,0.24875621890547264,0.0,0.0,0.0,0.0
FC2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34375,0.0,0.3840725806451613,0.2721774193548387,0.0,0.0,0.0,0.0
AF7,0.2623814541622761,0.0,0.2845100105374078,0.45310853530031614,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.2504201680672269,0.2504201680672269,0.2504201680672269,0.24873949579831933
FC4,0.0,0.0,0.0,0.0,0.2504201680672269,0.2504201680672269,0.2504201680672269,0.24873949579831933
F2,0.0,0.0,0.0,0.0,0.2504201680672269,0.2504201680672269,0.2504201680672269,0.24873949579831933
FCz,0.0,0.0,0.0,0.0,0.2504201680672269,0.2504201680672269,0.2504201680672269,0.24873949579831933
