,Fp1,FT9,T7,TP9,F8,Fp2,TP7,AF8
Fp1,0.48936170212765956,0.0,0.0,0.0,0.0,0.5106382978723404,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.41379310344827586,0.0,0.0,0.0,0.0,0.5862068965517241,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
