,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,precentral-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.1366906474820144,0.12949640287769784,0.12949640287769784,0.1366906474820144,0.08633093525179857,0.12949640287769784,0.1223021582733813,0.12949640287769784
parstriangularis-rh,0.11428571428571428,0.1657142857142857,0.12571428571428572,0.13142857142857142,0.09142857142857143,0.12571428571428572,0.12,0.12571428571428572
postcentral-lh,0.12195121951219512,0.12804878048780488,0.13414634146341464,0.13414634146341464,0.10365853658536585,0.12804878048780488,0.12195121951219512,0.12804878048780488
precentral-lh,0.11904761904761904,0.13095238095238096,0.13095238095238096,0.13690476190476192,0.09523809523809523,0.13095238095238096,0.125,0.13095238095238096
superiorparietal-rh,0.09210526315789473,0.10526315789473684,0.11842105263157894,0.10526315789473684,0.23684210526315788,0.10526315789473684,0.13157894736842105,0.10526315789473684
superiortemporal-lh,0.11904761904761904,0.13095238095238096,0.13095238095238096,0.13690476190476192,0.09523809523809523,0.13095238095238096,0.125,0.13095238095238096
superiortemporal-rh,0.10555555555555556,0.12222222222222222,0.12222222222222222,0.12222222222222222,0.1111111111111111,0.12222222222222222,0.17222222222222222,0.12222222222222222
supramarginal-rh,0.11904761904761904,0.13095238095238096,0.13095238095238096,0.13690476190476192,0.09523809523809523,0.13095238095238096,0.125,0.13095238095238096
