,caudalmiddlefrontal-lh,parstriangularis-rh,postcentral-lh,precentral-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.1366906474820144,0.12949640287769784,0.12949640287769784,0.1366906474820144,0.08633093525179857,0.12949640287769784,0.1223021582733813,0.12949640287769784
parstriangularis-rh,0.11904761904761904,0.13095238095238096,0.13095238095238096,0.13690476190476192,0.09523809523809523,0.13095238095238096,0.125,0.13095238095238096
postcentral-lh,0.12422360248447205,0.13043478260869565,0.13043478260869565,0.13664596273291926,0.09316770186335403,0.13043478260869565,0.12422360248447205,0.13043478260869565
precentral-lh,0.11904761904761904,0.13095238095238096,0.13095238095238096,0.13690476190476192,0.09523809523809523,0.13095238095238096,0.125,0.13095238095238096
superiorparietal-rh,0.112,0.128,0.128,0.128,0.12,0.128,0.128,0.128
superiortemporal-lh,0.11904761904761904,0.13095238095238096,0.13095238095238096,0.13690476190476192,0.09523809523809523,0.13095238095238096,0.125,0.13095238095238096
superiortemporal-rh,0.1144578313253012,0.13253012048192772,0.13253012048192772,0.13253012048192772,0.0963855421686747,0.13253012048192772,0.12650602409638553,0.13253012048192772
supramarginal-rh,0.11904761904761904,0.13095238095238096,0.13095238095238096,0.13690476190476192,0.09523809523809523,0.13095238095238096,0.125,0.13095238095238096
