,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.13333333333333333,0.1259259259259259,0.14074074074074075,0.1259259259259259,0.13333333333333333,0.1037037037037037,0.11851851851851852,0.11851851851851852
inferiorparietal-rh,0.10135135135135136,0.13513513513513514,0.12837837837837837,0.12837837837837837,0.12162162162162163,0.12162162162162163,0.12837837837837837,0.13513513513513514
postcentral-lh,0.10897435897435898,0.1346153846153846,0.1346153846153846,0.1282051282051282,0.1282051282051282,0.11538461538461539,0.12179487179487179,0.1282051282051282
postcentral-rh,0.10135135135135136,0.13513513513513514,0.12837837837837837,0.12837837837837837,0.12162162162162163,0.12162162162162163,0.12837837837837837,0.13513513513513514
superiorparietal-rh,0.10666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.12666666666666668,0.11333333333333333,0.12666666666666668,0.12666666666666668
superiortemporal-lh,0.0759493670886076,0.10759493670886076,0.10126582278481013,0.10126582278481013,0.0949367088607595,0.2468354430379747,0.16455696202531644,0.10759493670886076
supramarginal-lh,0.08383233532934131,0.11377245508982035,0.10778443113772455,0.10778443113772455,0.10179640718562874,0.17964071856287425,0.19161676646706588,0.11377245508982035
supramarginal-rh,0.09929078014184398,0.1347517730496454,0.1276595744680851,0.1276595744680851,0.12056737588652482,0.1276595744680851,0.1276595744680851,0.1347517730496454
