,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.48717948717948717,0.1794871794871795,0.0,0.0,0.1282051282051282,0.0,0.20512820512820512,0.0
caudalmiddlefrontal-rh,0.11764705882352941,0.3137254901960784,0.0392156862745098,0.0784313725490196,0.11764705882352941,0.09803921568627451,0.23529411764705882,0.0
postcentral-lh,0.0,0.07692307692307693,0.5384615384615384,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.05128205128205128,0.10256410256410256
postcentral-rh,0.0,0.10869565217391304,0.043478260869565216,0.2391304347826087,0.10869565217391304,0.32608695652173914,0.17391304347826086,0.0
rostralmiddlefrontal-lh,0.09259259259259259,0.1111111111111111,0.018518518518518517,0.05555555555555555,0.4074074074074074,0.07407407407407407,0.24074074074074073,0.0
superiorparietal-lh,0.0,0.1111111111111111,0.022222222222222223,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2,0.0
superiortemporal-lh,0.08064516129032258,0.16129032258064516,0.0,0.08064516129032258,0.14516129032258066,0.11290322580645161,0.3548387096774194,0.06451612903225806
supramarginal-lh,0.0,0.0,0.14285714285714285,0.0,0.047619047619047616,0.0,0.14285714285714285,0.6666666666666666
