,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
parsopercularis-lh,0.6491228070175439,0.10526315789473684,0.12280701754385964,0.0,0.0,0.0,0.05263157894736842,0.07017543859649122
parstriangularis-rh,0.0425531914893617,0.2907801418439716,0.22695035460992907,0.05673758865248227,0.09929078014184398,0.1347517730496454,0.0,0.14893617021276595
postcentral-rh,0.0472972972972973,0.23648648648648649,0.2635135135135135,0.07432432432432433,0.08108108108108109,0.14864864864864866,0.0,0.14864864864864866
rostralmiddlefrontal-lh,0.0,0.15584415584415584,0.22077922077922077,0.37662337662337664,0.05194805194805195,0.07792207792207792,0.0,0.11688311688311688
superiortemporal-lh,0.0,0.1686746987951807,0.14457831325301204,0.024096385542168676,0.3855421686746988,0.1927710843373494,0.0,0.08433734939759036
superiortemporal-rh,0.009615384615384616,0.15384615384615385,0.19230769230769232,0.019230769230769232,0.14423076923076922,0.33653846153846156,0.0,0.14423076923076922
supramarginal-lh,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.8285714285714286,0.14285714285714285
supramarginal-rh,0.03333333333333333,0.20833333333333334,0.2,0.041666666666666664,0.058333333333333334,0.14166666666666666,0.05,0.26666666666666666
