,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,precentral-lh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.7368421052631579,0.05263157894736842,0.0,0.05263157894736842,0.10526315789473684,0.0,0.0,0.05263157894736842
parstriangularis-rh,0.0,0.14285714285714285,0.14285714285714285,0.15476190476190477,0.11904761904761904,0.15476190476190477,0.15476190476190477,0.13095238095238096
postcentral-rh,0.0,0.13513513513513514,0.16216216216216217,0.14864864864864866,0.10810810810810811,0.17567567567567569,0.14864864864864866,0.12162162162162163
precentral-lh,0.0,0.13953488372093023,0.1511627906976744,0.1511627906976744,0.11627906976744186,0.16279069767441862,0.1511627906976744,0.12790697674418605
precentral-rh,0.0,0.1518987341772152,0.12658227848101267,0.1518987341772152,0.13924050632911392,0.13924050632911392,0.13924050632911392,0.1518987341772152
superiortemporal-lh,0.0,0.13580246913580246,0.16049382716049382,0.14814814814814814,0.1111111111111111,0.1728395061728395,0.14814814814814814,0.12345679012345678
superiortemporal-rh,0.0,0.1375,0.1625,0.15,0.1125,0.1625,0.15,0.125
supramarginal-rh,0.0,0.15,0.1375,0.15,0.125,0.15,0.15,0.1375
