space,band,common_parcels,window,method,subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state
sensor_space,alpha,False,full_window,N/A,S04,Sess01,MOTOR_EXECUTION-LEFT,0.9986572796285348,1.0000000000000004,0.9880703553894428,1.009526109688703,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S04,Sess01,MOTOR_EXECUTION-RIGHT,1.0011751251182728,0.9999999999999996,0.9909799604583582,1.0113008821025504,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S04,Sess01,MOTOR_IMAGERY-LEFT,0.9968624676475204,0.9999999999999998,0.9899160332722688,1.004123083053709,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S04,Sess01,MOTOR_IMAGERY-RIGHT,0.9999941194293402,1.0,0.9922246625648152,1.0081312302457053,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S04,Sess01,MOTOR_EXECUTION,0.9999162023734036,1.0,0.9895251579239004,1.0104134958956266,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S04,Sess01,MOTOR_IMAGERY,0.9984282935384304,1.0,0.991070347918542,1.0061271566497072,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S04,Sess01,LEFT,0.9977598736380277,1.0,0.9889931943308558,1.006824596371206,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S04,Sess01,RIGHT,1.0005846222738066,0.9999999999999998,0.9916023115115866,1.009716056174128,bootstrap,critical
sensor_space,alpha,False,full_window,N/A,S04,Sess01,LEFT_vs_RIGHT,-0.002824748635779,0.0,-0.0207228618432721,0.0152222848596192,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S04,Sess01,IMAGERY_vs_EXECUTION,-0.0014879088349734,0.0,-0.0193431479770845,0.0166019987258068,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S04,Sess01,ME_LEFT_vs_ME_RIGHT,-0.0025178454897381,0.0,-0.0232305267131077,0.0185461492303447,bootstrap,delta
sensor_space,alpha,False,full_window,N/A,S04,Sess01,MI_LEFT_vs_MI_RIGHT,-0.0031316517818198,0.0,-0.0182151969734364,0.0118984204888937,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S04,Sess01,MOTOR_EXECUTION-LEFT,0.9838405209233276,0.9999999999999996,0.9715050896659976,0.9973410096742442,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S04,Sess01,MOTOR_EXECUTION-RIGHT,0.9754024803537898,0.9999999999999998,0.9626016898477632,0.986997830844966,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S04,Sess01,MOTOR_IMAGERY-LEFT,0.9851138049903292,0.9999999999999992,0.9731949393536028,0.9947938085263348,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S04,Sess01,MOTOR_IMAGERY-RIGHT,0.9886087580182942,0.9999999999999992,0.9772004716688476,1.00055476768956,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S04,Sess01,MOTOR_EXECUTION,0.9796215006385588,0.9999999999999996,0.9670533897568804,0.9921694202596052,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S04,Sess01,MOTOR_IMAGERY,0.9868612815043116,0.9999999999999992,0.9751977055112252,0.9976742881079474,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S04,Sess01,LEFT,0.9844771629568284,0.9999999999999994,0.9723500145098,0.9960674091002896,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S04,Sess01,RIGHT,0.982005619186042,0.9999999999999994,0.9699010807583056,0.9937762992672632,bootstrap,critical
sensor_space,beta,False,full_window,N/A,S04,Sess01,LEFT_vs_RIGHT,0.0024715437707865,0.0,-0.021426284757463,0.0261663283419839,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S04,Sess01,IMAGERY_vs_EXECUTION,0.0072397808657528,0.0,-0.0169717147483801,0.030620898351067,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S04,Sess01,ME_LEFT_vs_ME_RIGHT,0.0084380405695378,0.0,-0.0154927411789685,0.0347393198264809,bootstrap,delta
sensor_space,beta,False,full_window,N/A,S04,Sess01,MI_LEFT_vs_MI_RIGHT,-0.0034949530279649,0.0,-0.0273598283359574,0.017593336857487,bootstrap,delta
sensor_space,broadband,False,full_window,N/A,S04,Sess01,MOTOR_EXECUTION-LEFT,0.9984077240317628,1.0000000000000016,0.9970242610235884,0.9998289673763788,bootstrap,critical
