,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fz,0.04568854568854569,0.007722007722007722,0.016945516945516947,0.008794508794508795,0.016516516516516516,0.024882024882024883,0.00429000429000429,0.02338052338052338,0.01951951951951952,0.029601029601029602,0.014800514800514801,0.015015015015015015,0.013728013728013728,0.02059202059202059,0.020163020163020164,0.026598026598026597,0.023809523809523808,0.02338052338052338,0.011583011583011582,0.012012012012012012,0.02059202059202059,0.015444015444015444,0.01866151866151866,0.030459030459030458,0.034963534963534965,0.01866151866151866,0.004933504933504933,0.01716001716001716,0.018018018018018018,0.007293007293007293,0.0027885027885027887,0.021021021021021023,0.004933504933504933,0.005577005577005577,0.0015015015015015015,0.020163020163020164,0.007936507936507936,0.022093522093522094,0.027456027456027456,0.014371514371514372,0.014157014157014158,0.016516516516516516,0.013942513942513942,0.012655512655512655,0.01866151866151866,0.009867009867009866,0.022737022737022737,0.015015015015015015,0.013728013728013728,0.01287001287001287,0.015444015444015444,0.0006435006435006435,0.005362505362505363,0.019948519948519948,0.017374517374517374,0.018232518232518233,0.013942513942513942,0.027885027885027884,0.012655512655512655,0.02531102531102531
F3,0.00784412955465587,0.05566801619433198,0.009109311740890687,0.021761133603238867,0.01847165991902834,0.02125506072874494,0.022267206477732792,0.00784412955465587,0.03289473684210526,0.025556680161943318,0.008350202429149798,0.02201417004048583,0.003036437246963563,0.008350202429149798,0.005566801619433198,0.01492914979757085,0.009615384615384616,0.001771255060728745,0.02834008097165992,0.011892712550607287,0.00354251012145749,0.015435222672064777,0.015435222672064777,0.011639676113360324,0.010374493927125507,0.0215080971659919,0.015182186234817813,0.020495951417004048,0.015941295546558706,0.025556680161943318,0.034159919028340084,0.019483805668016194,0.03618421052631579,0.002783400809716599,0.026568825910931175,0.0010121457489878543,0.02353238866396761,0.008856275303643725,0.00860323886639676,0.00708502024291498,0.026821862348178137,0.011133603238866396,0.01138663967611336,0.01492914979757085,0.01492914979757085,0.015435222672064777,0.02125506072874494,0.016700404858299597,0.02479757085020243,0.021761133603238867,0.03441295546558704,0.0068319838056680165,0.025303643724696356,0.012904858299595142,0.019989878542510123,0.011892712550607287,0.01492914979757085,0.012398785425101215,0.013663967611336033,0.00860323886639676
FT9,0.019100580270793036,0.010154738878143133,0.04617988394584139,0.02441972920696325,0.007736943907156673,0.014506769825918761,0.020309477756286266,0.011363636363636364,0.020309477756286266,0.015957446808510637,0.014506769825918761,0.018617021276595744,0.02127659574468085,0.010154738878143133,0.02127659574468085,0.02006769825918762,0.01813346228239845,0.019825918762088973,0.033849129593810444,0.029980657640232108,0.017408123791102514,0.0036266924564796904,0.01402321083172147,0.008704061895551257,0.016199226305609285,0.024661508704061894,0.0060444874274661504,0.019100580270793036,0.007736943907156673,0.0012088974854932303,0.020309477756286266,0.0016924564796905223,0.008945841392649903,0.029497098646034815,0.017408123791102514,0.023936170212765957,0.008704061895551257,0.014990328820116054,0.012572533849129593,0.00918762088974855,0.009429400386847196,0.007978723404255319,0.00918762088974855,0.007253384912959381,0.021034816247582206,0.010638297872340425,0.019825918762088973,0.01716634429400387,0.01958413926499033,0.01958413926499033,0.02006769825918762,0.005802707930367505,0.012572533849129593,0.02248549323017408,0.019342359767891684,0.029013539651837523,0.0183752417794971,0.007495164410058027,0.027321083172147,0.032156673114119926
FC5,0.00977366255144033,0.022119341563786008,0.02546296296296296,0.05324074074074074,0.009259259259259259,0.007973251028806584,0.033179012345679014,0.004629629629629629,0.009516460905349794,0.006687242798353909,0.01286008230452675,0.023662551440329218,0.026234567901234566,0.013374485596707819,0.010030864197530864,0.007973251028806584,0.0257201646090535,0.005401234567901234,0.029320987654320986,0.03523662551440329,0.01954732510288066,0.009516460905349794,0.024434156378600823,0.008487654320987654,0.004886831275720165,0.030349794238683128,0.012345679012345678,0.03420781893004115,0.015174897119341564,0.013117283950617283,0.03523662551440329,0.007458847736625514,0.021347736625514403,0.026748971193415638,0.02417695473251029,0.0102880658436214,0.022119341563786008,0.021347736625514403,0.01131687242798354,0.0205761316872428,0.012602880658436214,0.012602880658436214,0.009516460905349794,0.012088477366255145,0.0030864197530864196,0.018261316872427984,0.030606995884773662,0.00257201646090535,0.007973251028806584,0.020318930041152265,0.021862139917695474,0.011574074074074073,0.015432098765432098,0.009002057613168725,0.006172839506172839,0.016975308641975308,0.007973251028806584,0.004886831275720165,0.014146090534979424,0.01800411522633745
FC1,0.019326065411298315,0.018582755203171458,0.00842418235877106,0.008919722497522299,0.04806739345887017,0.03468780971258672,0.007185332011892963,0.028493557978196235,0.025024777006937563,0.03097125867195243,0.010406342913776016,0.01263627353815659,0.005450941526263627,0.015361744301288404,0.01263627353815659,0.026759167492566897,0.015361744301288404,0.015361744301288404,0.005203171456888008,0.005698711595639247,0.006937561942517344,0.027254707631318136,0.011645193260654113,0.03146679881070367,0.02998017839444995,0.01808721506442022,0.019326065411298315,0.01288404360753221,0.01635282457879088,0.009167492566897919,0.006689791873141724,0.012140733399405352,0.010406342913776016,0.00817641228939544,0.007185332011892963,0.009663032705649157,0.00867195242814668,0.014866204162537165,0.026759167492566897,0.01263627353815659,0.021060455896927652,0.014866204162537165,0.011892963330029732,0.01808721506442022,0.02081268582755203,0.011397423191278493,0.016600594648166503,0.014866204162537165,0.018582755203171458,0.017839444995044598,0.02601585728444004,0.004707631318136769,0.019078295341922697,0.01684836471754212,0.01759167492566898,0.019573835480673936,0.020069375619425175,0.03369672943508424,0.00842418235877106,0.01313181367690783
C3,0.019719251336898395,0.014538770053475937,0.010026737967914439,0.0055147058823529415,0.02356283422459893,0.04712566844919786,0.006851604278074866,0.029578877005347594,0.029077540106951873,0.030080213903743314,0.016042780748663103,0.013201871657754011,0.00518048128342246,0.01303475935828877,0.010528074866310161,0.03208556149732621,0.011530748663101604,0.02038770053475936,0.006183155080213904,0.0053475935828877,0.012199197860962567,0.0213903743315508,0.009358288770053475,0.027740641711229946,0.03308823529411765,0.01537433155080214,0.01270053475935829,0.009024064171122994,0.013870320855614973,0.012867647058823529,0.003676470588235294,0.016377005347593582,0.007352941176470588,0.012533422459893048,0.005848930481283422,0.01771390374331551,0.005681818181818182,0.013536096256684492,0.02540106951871658,0.006350267379679145,0.01871657754010695,0.014371657754010695,0.012533422459893048,0.01620989304812834,0.014204545454545454,0.019050802139037433,0.016042780748663103,0.018549465240641713,0.016544117647058824,0.013368983957219251,0.02406417112299465,0.004177807486631016,0.022560160427807487,0.025066844919786096,0.028910427807486632,0.01821524064171123,0.026737967914438502,0.03241978609625668,0.008689839572192513,0.017881016042780747
T7,0.004087521038711229,0.021158932435681656,0.019716277951430633,0.030776628997355133,0.006251502765087761,0.009617696561673479,0.05145467660495311,0.0072132724212551095,0.01995672036547247,0.011781678288050011,0.02476556864630921,0.014426544842510219,0.021880259677807164,0.007453714835296946,0.0060110603510459245,0.004327963452753066,0.013224332772301034,0.0038470786246693916,0.03221928348160615,0.022842029333974515,0.010819908631882664,0.007453714835296946,0.021158932435681656,0.009136811733589805,0.004808848280836739,0.013945660014426545,0.016350084154844916,0.019475835537388797,0.01899495070930512,0.02476556864630921,0.0351045924501082,0.01274344794421736,0.028372204856936763,0.023563356576100022,0.03486415003606636,0.012022120702091849,0.019475835537388797,0.013224332772301034,0.0038470786246693916,0.022120702091849003,0.013464775186342872,0.010579466217840828,0.015388314498677566,0.013464775186342872,0.006732387593171436,0.024525126232267373,0.013224332772301034,0.007694157249338783,0.012983890358259196,0.015628756912719404,0.024044241404183698,0.013705217600384708,0.02067804760759798,0.011781678288050011,0.018514065881221446,0.020437605193556144,0.020437605193556144,0.003366193796585718,0.023563356576100022,0.024525126232267373
TP9,0.021701555598233148,0.007297868254273094,0.008450163241789899,0.004033032456308815,0.022469752256577685,0.03476089879009026,0.006337622431342424,0.04551565200691377,0.018820818129441138,0.021125408104474747,0.020549260610716342,0.005569425772997887,0.014595736508546188,0.016900326483579798,0.011714999039754178,0.025542538889955828,0.019781063952371808,0.024582293067025158,0.0024966391396197426,0.006721720760514692,0.01901286729402727,0.02093335893988861,0.01901286729402727,0.035144997119262535,0.037257537929710004,0.01094680238140964,0.014019589014787786,0.00998655655847897,0.019589014787785672,0.011522949875168043,0.0005761474937584022,0.016900326483579798,0.004801229114653352,0.012291146533512579,0.0030727866333781447,0.0174764739773382,0.009218359900134435,0.02285385058574995,0.027655079700403304,0.015555982331476858,0.007874015748031496,0.01901286729402727,0.011138851545995775,0.016324178989821393,0.014979834837718456,0.019781063952371808,0.01651622815440753,0.012675244862684848,0.009410409064720569,0.015748031496062992,0.016708277318993662,0.008258114077203765,0.013635490685615518,0.017284424812752063,0.025926637219128097,0.018820818129441138,0.024006145573266757,0.03687343960053774,0.0051853274438256195,0.023045899750336087
CP5,0.016482521282376383,0.02427096540481797,0.014852381814888608,0.007063937692447021,0.018112660749864156,0.031153776489766347,0.014309001992392682,0.017025901104872305,0.05252671617460605,0.03278391595725412,0.021554066292338345,0.012316609309907625,0.003984785364970114,0.003260278934975548,0.0161202680673791,0.02427096540481797,0.0027168991124796233,0.013584495562398116,0.021554066292338345,0.008512950552436152,0.0038036587574714724,0.016482521282376383,0.0028980257199782648,0.0161202680673791,0.022821952544828834,0.011048723057417135,0.011048723057417135,0.004165911972468755,0.004890418402463322,0.011592102879913059,0.020286180039847855,0.009961963412425286,0.014671255207389966,0.007245064299945662,0.025176598442311175,0.013403368954899474,0.007063937692447021,0.0007245064299945662,0.010324216627422568,0.004528165187466039,0.028618003984785364,0.003079152327476906,0.02101068646984242,0.010867596449918493,0.017025901104872305,0.01974280021735193,0.009056330374932078,0.023003079152327476,0.036587574714725596,0.007063937692447021,0.04202137293968484,0.0005433798224959246,0.02336533236732476,0.03459518203224054,0.03441405542474189,0.027350117732294874,0.027350117732294874,0.017750407534866872,0.019561673609853288,0.022278572722332912
CP1,0.02869496855345912,0.020440251572327043,0.012971698113207548,0.005306603773584905,0.02437106918238994,0.0347877358490566,0.010023584905660377,0.020440251572327043,0.03596698113207547,0.04815251572327044,0.017099056603773585,0.01218553459119497,0.0007861635220125787,0.00805817610062893,0.01729559748427673,0.028498427672955975,0.010023584905660377,0.013757861635220126,0.01474056603773585,0.005699685534591195,0.008254716981132075,0.022602201257861634,0.008254716981132075,0.02535377358490566,0.03164308176100629,0.01611635220125786,0.008647798742138365,0.008254716981132075,0.0076650943396226415,0.011595911949685534,0.00805817610062893,0.01474056603773585,0.009827044025157232,0.004127358490566038,0.008647798742138365,0.013168238993710692,0.00884433962264151,0.006485849056603774,0.018278301886792452,0.006289308176100629,0.024764150943396228,0.0066823899371069185,0.019261006289308175,0.01395440251572327,0.021422955974842766,0.01139937106918239,0.015133647798742138,0.0202437106918239,0.02397798742138365,0.009433962264150943,0.03046383647798742,0.0009827044025157233,0.01650943396226415,0.025157232704402517,0.030267295597484277,0.0220125786163522,0.02613993710691824,0.025943396226415096,0.015133647798742138,0.024960691823899372
