,entorhinal-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
entorhinal-lh,0.5712,0.0224,0.0336,0.176,0.0688,0.0,0.0144,0.1136
frontalpole-rh,0.026565464895635674,0.7362428842504743,0.0,0.003795066413662239,0.0,0.0,0.2333965844402277,0.0
isthmuscingulate-rh,0.021961932650073207,0.0,0.5841874084919473,0.06149341142020498,0.021961932650073207,0.2884333821376281,0.0,0.021961932650073207
parahippocampal-lh,0.19343696027633853,0.0069084628670120895,0.07253886010362694,0.4905008635578584,0.08117443868739206,0.0,0.044905008635578586,0.11053540587219343
parahippocampal-rh,0.09871244635193133,0.0,0.03648068669527897,0.10085836909871244,0.7296137339055794,0.02145922746781116,0.0,0.012875536480686695
pericalcarine-rh,0.0,0.0,0.3474264705882353,0.0,0.014705882352941176,0.6378676470588235,0.0,0.0
rostralanteriorcingulate-rh,0.014195583596214511,0.22082018927444794,0.0,0.04100946372239748,0.0,0.0,0.6482649842271293,0.07570977917981073
temporalpole-lh,0.11385199240986717,0.0,0.024667931688804556,0.11005692599620494,0.011385199240986717,0.0,0.0967741935483871,0.6432637571157496
