,bankssts-lh,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,parahippocampal-rh
bankssts-lh,0.5762376237623762,0.0019801980198019802,0.0,0.0,0.1485148514851485,0.12673267326732673,0.13465346534653466,0.011881188118811881
bankssts-rh,0.00715307582260372,0.49928469241773965,0.0,0.0,0.0815450643776824,0.1301859799713877,0.1301859799713877,0.15164520743919885
frontalpole-lh,0.0,0.0,0.7736625514403292,0.22633744855967078,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0
fusiform-lh,0.10199296600234467,0.059788980070339975,0.0,0.0,0.35873388042203985,0.23329425556858147,0.20046893317702227,0.04572098475967175
inferiortemporal-lh,0.07912087912087912,0.0945054945054945,0.0,0.0,0.24285714285714285,0.3384615384615385,0.1879120879120879,0.05714285714285714
parahippocampal-lh,0.08268156424581005,0.09720670391061452,0.0,0.0,0.18100558659217877,0.1787709497206704,0.4033519553072626,0.05698324022346369
parahippocampal-rh,0.01171303074670571,0.1581259150805271,0.0,0.0,0.05417276720351391,0.07320644216691069,0.0849194729136164,0.6178623718887262
