,entorhinal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.6180422264875239,0.0,0.019193857965451054,0.0,0.0,0.22264875239923224,0.0,0.1401151631477927
frontalpole-lh,0.0,0.8382352941176471,0.14705882352941177,0.0,0.0,0.0,0.0,0.014705882352941176
frontalpole-rh,0.023608768971332208,0.09612141652613827,0.8128161888701517,0.0,0.0,0.0,0.013490725126475547,0.05396290050590219
isthmuscingulate-rh,0.0,0.0,0.005917159763313609,0.8076923076923077,0.1863905325443787,0.0,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.11752988047808766,0.8207171314741036,0.00796812749003984,0.045816733067729085,0.00796812749003984
parahippocampal-rh,0.27154046997389036,0.0,0.0,0.0,0.005221932114882507,0.6161879895561357,0.03655352480417755,0.07049608355091384
temporalpole-lh,0.0,0.0,0.013544018058690745,0.0,0.04740406320541761,0.033860045146726865,0.873589164785553,0.03160270880361174
temporalpole-rh,0.1312127236580517,0.005964214711729622,0.06759443339960239,0.0,0.011928429423459244,0.03777335984095427,0.03180914512922465,0.7137176938369781
