,caudalmiddlefrontal-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.24786324786324787,0.19658119658119658,0.09401709401709402,0.1111111111111111,0.07692307692307693,0.11965811965811966,0.07692307692307693,0.07692307692307693
postcentral-rh,0.27631578947368424,0.34210526315789475,0.14473684210526316,0.15789473684210525,0.0,0.07894736842105263,0.0,0.0
superiorparietal-lh,0.1,0.1,0.29,0.25,0.0,0.05,0.08,0.13
superiorparietal-rh,0.1206896551724138,0.10344827586206896,0.23275862068965517,0.23275862068965517,0.017241379310344827,0.07758620689655173,0.08620689655172414,0.12931034482758622
superiortemporal-lh,0.125,0.0,0.0,0.015625,0.21875,0.21875,0.1875,0.234375
superiortemporal-rh,0.09836065573770492,0.05737704918032787,0.04918032786885246,0.06557377049180328,0.11475409836065574,0.29508196721311475,0.14754098360655737,0.1721311475409836
supramarginal-lh,0.08,0.0,0.09,0.1,0.13,0.18,0.2,0.22
supramarginal-rh,0.08527131782945736,0.023255813953488372,0.11627906976744186,0.13178294573643412,0.10852713178294573,0.15503875968992248,0.15503875968992248,0.2248062015503876
