,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
postcentral-lh,0.42424242424242425,0.06060606060606061,0.15151515151515152,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0
postcentral-rh,0.02127659574468085,0.44680851063829785,0.2553191489361702,0.2127659574468085,0.02127659574468085,0.0,0.02127659574468085,0.02127659574468085
superiorparietal-lh,0.06451612903225806,0.20967741935483872,0.46774193548387094,0.20967741935483872,0.0,0.0,0.04838709677419355,0.0
superiorparietal-rh,0.075,0.1375,0.1625,0.25,0.0625,0.0875,0.15,0.075
superiortemporal-lh,0.0,0.0,0.0,0.1111111111111111,0.35185185185185186,0.1111111111111111,0.12962962962962962,0.2962962962962963
superiortemporal-rh,0.0,0.0,0.0,0.13953488372093023,0.11627906976744186,0.4186046511627907,0.18604651162790697,0.13953488372093023
supramarginal-lh,0.11666666666666667,0.0,0.03333333333333333,0.16666666666666666,0.11666666666666667,0.11666666666666667,0.31666666666666665,0.13333333333333333
supramarginal-rh,0.0,0.0,0.0,0.11320754716981132,0.3018867924528302,0.1320754716981132,0.1509433962264151,0.3018867924528302
