,entorhinal-lh,entorhinal-rh,inferiortemporal-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
entorhinal-lh,0.34782608695652173,0.2608695652173913,0.0,0.043478260869565216,0.34782608695652173,0.0,0.0,0.0
entorhinal-rh,0.25,0.375,0.0,0.0,0.25,0.0,0.125,0.0
inferiortemporal-rh,0.0,0.0,0.39285714285714285,0.32142857142857145,0.0,0.10714285714285714,0.17857142857142858,0.0
lateralorbitofrontal-lh,0.06976744186046512,0.0,0.13953488372093023,0.5116279069767442,0.09302325581395349,0.046511627906976744,0.0,0.13953488372093023
medialorbitofrontal-rh,0.1206896551724138,0.10344827586206896,0.0,0.0,0.5862068965517241,0.0,0.0,0.1896551724137931
parahippocampal-lh,0.0,0.0,0.4,0.4,0.0,0.2,0.0,0.0
parahippocampal-rh,0.0,0.0,0.36363636363636365,0.13636363636363635,0.0,0.13636363636363635,0.36363636363636365,0.0
transversetemporal-rh,0.0,0.0,0.0,0.06060606060606061,0.45454545454545453,0.0,0.0,0.48484848484848486
