,frontalpole-lh,fusiform-rh,inferiortemporal-rh,lingual-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.8769230769230769,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.0
fusiform-rh,0.0,0.3686440677966102,0.11864406779661017,0.19491525423728814,0.038135593220338986,0.2627118644067797,0.00847457627118644,0.00847457627118644
inferiortemporal-rh,0.0,0.1656441717791411,0.44785276073619634,0.1411042944785276,0.08588957055214724,0.147239263803681,0.006134969325153374,0.006134969325153374
lingual-rh,0.0,0.2687224669603524,0.1013215859030837,0.3656387665198238,0.1013215859030837,0.16299559471365638,0.0,0.0
parahippocampal-lh,0.0,0.11016949152542373,0.06779661016949153,0.2288135593220339,0.576271186440678,0.01694915254237288,0.0,0.0
parahippocampal-rh,0.0,0.26146788990825687,0.14220183486238533,0.1559633027522936,0.009174311926605505,0.37155963302752293,0.01834862385321101,0.04128440366972477
temporalpole-lh,0.09090909090909091,0.0,0.0,0.0,0.0,0.045454545454545456,0.8181818181818182,0.045454545454545456
temporalpole-rh,0.0,0.0,0.0,0.06557377049180328,0.0,0.08196721311475409,0.04918032786885246,0.8032786885245902
