,entorhinal-lh,fusiform-lh,inferiortemporal-lh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-lh,temporalpole-lh,transversetemporal-lh
entorhinal-lh,0.7232142857142857,0.0,0.05357142857142857,0.0,0.0,0.1875,0.03571428571428571,0.0
fusiform-lh,0.010362694300518135,0.44041450777202074,0.21761658031088082,0.2538860103626943,0.0,0.0,0.02072538860103627,0.05699481865284974
inferiortemporal-lh,0.0603448275862069,0.13793103448275862,0.5431034482758621,0.07758620689655173,0.0,0.008620689655172414,0.09482758620689655,0.07758620689655173
parahippocampal-lh,0.0,0.22340425531914893,0.09042553191489362,0.5,0.0,0.0,0.0851063829787234,0.10106382978723404
parahippocampal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parsorbitalis-lh,0.1941747572815534,0.0,0.038834951456310676,0.0,0.0,0.7281553398058253,0.038834951456310676,0.0
temporalpole-lh,0.0,0.06666666666666667,0.2,0.07333333333333333,0.0,0.0,0.6533333333333333,0.006666666666666667
transversetemporal-lh,0.0,0.05263157894736842,0.08771929824561403,0.21052631578947367,0.0,0.0,0.02631578947368421,0.6228070175438597
