,frontalpole-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-rh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2692307692307692,0.0,0.0,0.11538461538461539,0.0,0.19230769230769232,0.11538461538461539,0.3076923076923077
frontalpole-rh,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.4166666666666667,0.0
fusiform-lh,0.0,0.0,0.6530612244897959,0.0,0.32653061224489793,0.0,0.0,0.02040816326530612
lateralorbitofrontal-rh,0.09803921568627451,0.0196078431372549,0.0,0.3137254901960784,0.0,0.11764705882352941,0.29411764705882354,0.1568627450980392
parahippocampal-lh,0.0,0.0,0.5263157894736842,0.0,0.47368421052631576,0.0,0.0,0.0
parsorbitalis-rh,0.2,0.0,0.0,0.08,0.0,0.28,0.08,0.36
rostralanteriorcingulate-lh,0.09090909090909091,0.07272727272727272,0.0,0.2727272727272727,0.0,0.10909090909090909,0.3090909090909091,0.14545454545454545
rostralanteriorcingulate-rh,0.17391304347826086,0.0,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.34782608695652173
