,entorhinal-lh,entorhinal-rh,inferiortemporal-rh,lateralorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,transversetemporal-rh
entorhinal-lh,0.37349397590361444,0.24096385542168675,0.07228915662650602,0.03614457831325301,0.0,0.03614457831325301,0.24096385542168675,0.0
entorhinal-rh,0.25757575757575757,0.2727272727272727,0.10606060606060606,0.030303030303030304,0.0,0.045454545454545456,0.2878787878787879,0.0
inferiortemporal-rh,0.058823529411764705,0.08823529411764706,0.47058823529411764,0.0,0.0,0.2647058823529412,0.11764705882352941,0.0
lateralorbitofrontal-lh,0.16666666666666666,0.1111111111111111,0.0,0.4722222222222222,0.16666666666666666,0.0,0.08333333333333333,0.0
medialorbitofrontal-rh,0.0,0.0,0.0,0.3684210526315789,0.631578947368421,0.0,0.0,0.0
parahippocampal-lh,0.0,0.038461538461538464,0.2692307692307692,0.0,0.0,0.6538461538461539,0.038461538461538464,0.0
parahippocampal-rh,0.25396825396825395,0.2698412698412698,0.12698412698412698,0.015873015873015872,0.0,0.047619047619047616,0.2857142857142857,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
