,frontalpole-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-rh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.4117647058823529,0.0,0.0,0.15966386554621848,0.0,0.17647058823529413,0.03361344537815126,0.2184873949579832
frontalpole-rh,0.0,0.6721311475409836,0.0,0.11475409836065574,0.0,0.01639344262295082,0.19672131147540983,0.0
fusiform-lh,0.0,0.0,0.6530612244897959,0.0,0.32653061224489793,0.0,0.0,0.02040816326530612
lateralorbitofrontal-rh,0.14893617021276595,0.0070921985815602835,0.0,0.3900709219858156,0.0,0.2695035460992908,0.10638297872340426,0.07801418439716312
parahippocampal-lh,0.0,0.0,0.2702702702702703,0.0,0.581081081081081,0.10810810810810811,0.04054054054054054,0.0
parsorbitalis-rh,0.15602836879432624,0.014184397163120567,0.0,0.19858156028368795,0.0425531914893617,0.3971631205673759,0.07092198581560284,0.12056737588652482
rostralanteriorcingulate-lh,0.07920792079207921,0.07920792079207921,0.0,0.1485148514851485,0.0297029702970297,0.1188118811881188,0.42574257425742573,0.1188118811881188
rostralanteriorcingulate-rh,0.26881720430107525,0.0,0.043010752688172046,0.043010752688172046,0.021505376344086023,0.15053763440860216,0.06451612903225806,0.40860215053763443
