,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
parsopercularis-lh,0.20567375886524822,0.15602836879432624,0.0,0.1702127659574468,0.18439716312056736,0.09929078014184398,0.0070921985815602835,0.1773049645390071
parstriangularis-rh,0.13414634146341464,0.3353658536585366,0.0,0.13414634146341464,0.13414634146341464,0.12804878048780488,0.0,0.13414634146341464
precentral-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.174496644295302,0.1476510067114094,0.0,0.22818791946308725,0.174496644295302,0.10067114093959731,0.0,0.174496644295302
rostralmiddlefrontal-rh,0.19014084507042253,0.15492957746478872,0.0,0.176056338028169,0.19014084507042253,0.1056338028169014,0.0,0.18309859154929578
superiortemporal-lh,0.11194029850746269,0.17164179104477612,0.0,0.11194029850746269,0.11194029850746269,0.3805970149253731,0.0,0.11194029850746269
supramarginal-lh,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0
supramarginal-rh,0.19014084507042253,0.15492957746478872,0.0,0.176056338028169,0.19014084507042253,0.1056338028169014,0.0,0.18309859154929578
