,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.34615384615384615,0.0,0.4230769230769231,0.0,0.0,0.0,0.0,0.23076923076923078
parstriangularis-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
precentral-lh,0.16666666666666666,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.36666666666666664
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.3235294117647059,0.14705882352941177,0.24509803921568626,0.28431372549019607,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.23809523809523808,0.2857142857142857,0.23809523809523808,0.23809523809523808,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.2403846153846154,0.14423076923076922,0.3173076923076923,0.2980769230769231,0.0
superiortemporal-lh,0.0,0.0,0.0,0.26126126126126126,0.13513513513513514,0.2702702702702703,0.3333333333333333,0.0
supramarginal-lh,0.12,0.0,0.42,0.0,0.0,0.0,0.0,0.46
