,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.6666666666666666,0.0,0.0,0.14814814814814814,0.18518518518518517,0.0,0.0,0.0
parstriangularis-rh,0.0,0.6382978723404256,0.0,0.3617021276595745,0.0,0.0,0.0,0.0
precentral-rh,0.0,0.0,0.6904761904761905,0.0,0.0,0.0,0.0,0.30952380952380953
rostralmiddlefrontal-lh,0.03076923076923077,0.13076923076923078,0.0,0.4307692307692308,0.038461538461538464,0.18461538461538463,0.18461538461538463,0.0
rostralmiddlefrontal-rh,0.16666666666666666,0.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.3157894736842105,0.0,0.34210526315789475,0.34210526315789475,0.0
superiortemporal-lh,0.0,0.0,0.0,0.3150684931506849,0.0,0.3424657534246575,0.3424657534246575,0.0
supramarginal-lh,0.0,0.0,0.3170731707317073,0.0,0.0,0.0,0.0,0.6829268292682927
