,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.4036697247706422,0.1834862385321101,0.0,0.1559633027522936,0.0,0.0,0.0,0.25688073394495414
parstriangularis-rh,0.1322314049586777,0.5537190082644629,0.0,0.19834710743801653,0.0,0.0,0.0,0.11570247933884298
rostralmiddlefrontal-lh,0.0,0.0,0.2413793103448276,0.0,0.25287356321839083,0.25287356321839083,0.25287356321839083,0.0
rostralmiddlefrontal-rh,0.1588785046728972,0.24299065420560748,0.0,0.48598130841121495,0.0,0.0,0.0,0.11214953271028037
superiorfrontal-lh,0.0,0.0,0.2268041237113402,0.0,0.25773195876288657,0.25773195876288657,0.25773195876288657,0.0
superiortemporal-lh,0.0,0.0,0.22,0.0,0.26,0.26,0.26,0.0
superiortemporal-rh,0.0,0.0,0.2268041237113402,0.0,0.25773195876288657,0.25773195876288657,0.25773195876288657,0.0
supramarginal-lh,0.3111111111111111,0.2,0.0,0.13333333333333333,0.0,0.0,0.0,0.35555555555555557
