,Fp1,F3,FC5,TP9,FC6,AF7,AF3,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.6677631578947368,0.0,0.0,0.0,0.33223684210526316,0.0,0.0
FC5,0.0,0.0,0.9155844155844156,0.0,0.0,0.08441558441558442,0.0,0.0
TP9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.18933823529411764,0.04411764705882353,0.0,0.0,0.7665441176470589,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
