,Fp1,F3,FC5,TP9,FC6,AF7,AF3,F6
Fp1,0.788135593220339,0.0,0.0,0.0,0.211864406779661,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.07377049180327869,0.0,0.0,0.0,0.9262295081967213,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.8050314465408805,0.1949685534591195
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.21262458471760798,0.7873754152823921
