,Fp1,F3,FC5,TP9,FC6,AF7,AF3,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.6273764258555133,0.0,0.0,0.0,0.0,0.3726235741444867
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.3401360544217687,0.0,0.0,0.0,0.0,0.6598639455782312
