,bankssts-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh
bankssts-rh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613
fusiform-rh,0.1111111111111111,0.15555555555555556,0.1111111111111111,0.06666666666666667,0.13333333333333333,0.1111111111111111,0.15555555555555556,0.15555555555555556
inferiorparietal-rh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613
isthmuscingulate-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lateraloccipital-rh,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.07894736842105263,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105
middletemporal-rh,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613
parahippocampal-rh,0.10416666666666667,0.16666666666666666,0.10416666666666667,0.0625,0.125,0.10416666666666667,0.16666666666666666,0.16666666666666666
temporalpole-rh,0.1111111111111111,0.15555555555555556,0.1111111111111111,0.06666666666666667,0.13333333333333333,0.1111111111111111,0.15555555555555556,0.15555555555555556
