,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.55,0.25,0.0,0.0,0.2,0.0,0.0,0.0
frontalpole-rh,0.07142857142857142,0.2857142857142857,0.17857142857142858,0.16964285714285715,0.15178571428571427,0.08928571428571429,0.0,0.05357142857142857
lateralorbitofrontal-rh,0.0,0.12429378531073447,0.2768361581920904,0.21468926553672316,0.022598870056497175,0.21468926553672316,0.11864406779661017,0.02824858757062147
medialorbitofrontal-lh,0.0,0.15217391304347827,0.2608695652173913,0.2753623188405797,0.021739130434782608,0.18115942028985507,0.057971014492753624,0.050724637681159424
medialorbitofrontal-rh,0.08955223880597014,0.19402985074626866,0.029850746268656716,0.014925373134328358,0.5074626865671642,0.0,0.0,0.16417910447761194
rostralanteriorcingulate-lh,0.0,0.08536585365853659,0.25609756097560976,0.17682926829268292,0.0,0.2926829268292683,0.18902439024390244,0.0
rostralanteriorcingulate-rh,0.0,0.017241379310344827,0.21551724137931033,0.10344827586206896,0.0,0.3017241379310345,0.3620689655172414,0.0
temporalpole-lh,0.0,0.05263157894736842,0.017543859649122806,0.07017543859649122,0.15789473684210525,0.0,0.0,0.7017543859649122
