,bankssts-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-lh,rostralanteriorcingulate-rh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.18548387096774194,0.08870967741935484,0.1693548387096774,0.13709677419354838,0.14516129032258066,0.1774193548387097,0.0967741935483871
frontalpole-rh,0.0,0.16049382716049382,0.19753086419753085,0.1728395061728395,0.06172839506172839,0.07407407407407407,0.12345679012345678,0.20987654320987653
lateralorbitofrontal-lh,0.0,0.19008264462809918,0.09917355371900827,0.18181818181818182,0.12396694214876033,0.1322314049586777,0.1652892561983471,0.10743801652892562
medialorbitofrontal-lh,0.0,0.16129032258064516,0.03225806451612903,0.13978494623655913,0.21505376344086022,0.22580645161290322,0.1827956989247312,0.043010752688172046
medialorbitofrontal-rh,0.0,0.16,0.04,0.14,0.21,0.22,0.18,0.05
parsorbitalis-lh,0.0,0.1724137931034483,0.06896551724137931,0.15517241379310345,0.16379310344827586,0.1724137931034483,0.1896551724137931,0.07758620689655173
rostralanteriorcingulate-rh,0.0,0.16279069767441862,0.18604651162790697,0.1744186046511628,0.06976744186046512,0.08139534883720931,0.12790697674418605,0.19767441860465115
