,cuneus-rh,entorhinal-lh,frontalpole-lh,lateraloccipital-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh,temporalpole-lh
cuneus-rh,0.4166666666666667,0.11363636363636363,0.12121212121212122,0.25,0.030303030303030304,0.0,0.06818181818181818,0.0
entorhinal-lh,0.028925619834710745,0.38016528925619836,0.1322314049586777,0.1115702479338843,0.045454545454545456,0.049586776859504134,0.18181818181818182,0.07024793388429752
frontalpole-lh,0.056074766355140186,0.16355140186915887,0.5981308411214953,0.0794392523364486,0.009345794392523364,0.0,0.0514018691588785,0.04205607476635514
lateraloccipital-rh,0.1513157894736842,0.23026315789473684,0.09868421052631579,0.34210526315789475,0.0,0.019736842105263157,0.13157894736842105,0.02631578947368421
lingual-rh,0.026143790849673203,0.0457516339869281,0.026143790849673203,0.013071895424836602,0.5751633986928104,0.27450980392156865,0.0,0.0392156862745098
parahippocampal-rh,0.0,0.049689440993788817,0.0,0.006211180124223602,0.35403726708074534,0.5403726708074534,0.006211180124223602,0.043478260869565216
pericalcarine-rh,0.03896103896103896,0.2792207792207792,0.01948051948051948,0.08441558441558442,0.01948051948051948,0.025974025974025976,0.4805194805194805,0.05194805194805195
temporalpole-lh,0.0,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.0380952380952381,0.047619047619047616,0.0761904761904762,0.6952380952380952
