,entorhinal-lh,entorhinal-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-lh,0.2636363636363636,0.14545454545454545,0.03636363636363636,0.22727272727272727,0.02727272727272727,0.16363636363636364,0.00909090909090909,0.12727272727272726
entorhinal-rh,0.15789473684210525,0.27631578947368424,0.0,0.25,0.07894736842105263,0.09210526315789473,0.06578947368421052,0.07894736842105263
insula-lh,0.09523809523809523,0.0,0.19047619047619047,0.23809523809523808,0.19047619047619047,0.19047619047619047,0.09523809523809523,0.0
lateralorbitofrontal-lh,0.15447154471544716,0.17073170731707318,0.04065040650406504,0.25203252032520324,0.0975609756097561,0.15447154471544716,0.07317073170731707,0.056910569105691054
medialorbitofrontal-lh,0.0,0.047058823529411764,0.011764705882352941,0.08235294117647059,0.4,0.047058823529411764,0.4117647058823529,0.0
rostralanteriorcingulate-lh,0.16091954022988506,0.10344827586206896,0.05747126436781609,0.2413793103448276,0.10344827586206896,0.21839080459770116,0.06896551724137931,0.04597701149425287
rostralanteriorcingulate-rh,0.0,0.04225352112676056,0.0,0.056338028169014086,0.4225352112676056,0.028169014084507043,0.4507042253521127,0.0
temporalpole-rh,0.2903225806451613,0.16129032258064516,0.0,0.1774193548387097,0.0,0.0967741935483871,0.0,0.27419354838709675
