,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.03940886699507389,0.0,0.0,0.04187192118226601,0.0,0.0024630541871921183,0.0,0.0,0.0,0.03940886699507389,0.0,0.0,0.019704433497536946,0.0,0.0,0.04187192118226601,0.0,0.03940886699507389,0.0,0.04187192118226601,0.03940886699507389,0.0,0.03694581280788178,0.007389162561576354,0.0,0.03940886699507389,0.0,0.0,0.0,0.03201970443349754,0.04187192118226601,0.0,0.04187192118226601,0.0,0.04187192118226601,0.03940886699507389,0.03940886699507389,0.0,0.0,0.03694581280788178,0.009852216748768473,0.034482758620689655,0.027093596059113302,0.0,0.029556650246305417,0.009852216748768473,0.0,0.03694581280788178,0.0,0.0,0.0,0.03940886699507389,0.0,0.0,0.04187192118226601,0.0,0.0,0.0,0.0,0.029556650246305417,0.007389162561576354,0.029556650246305417,0.04187192118226601
Fz,0.0,0.05368098159509203,0.05674846625766871,0.0,0.004601226993865031,0.05521472392638037,0.024539877300613498,0.0,0.0352760736196319,0.0,0.03374233128834356,0.03987730061349693,0.0,0.013803680981595092,0.04754601226993865,0.0,0.0,0.0,0.019938650306748466,0.0,0.0,0.03834355828220859,0.0,0.0,0.05061349693251534,0.0,0.05061349693251534,0.027607361963190184,0.05214723926380368,0.0,0.0,0.05521472392638037,0.0,0.0,0.0,0.0,0.0,0.0,0.03680981595092025,0.0,0.0,0.0,0.0,0.0352760736196319,0.0,0.0,0.0352760736196319,0.0,0.007668711656441718,0.05061349693251534,0.0352760736196319,0.0,0.015337423312883436,0.05368098159509203,0.0,0.032208588957055216,0.0,0.0,0.03834355828220859,0.0,0.0,0.0,0.0
F3,0.0,0.053019145802650956,0.07069219440353461,0.0,0.004418262150220913,0.0662739322533137,0.023564064801178203,0.0,0.033873343151693665,0.0,0.03240058910162003,0.03829160530191458,0.0,0.013254786450662739,0.045655375552282766,0.0,0.0,0.0,0.01914580265095729,0.0,0.0,0.036818851251840944,0.0,0.0,0.048600883652430045,0.0,0.048600883652430045,0.026509572901325478,0.050073637702503684,0.0,0.0,0.060382916053019146,0.0,0.0,0.0,0.0,0.0,0.0,0.035346097201767304,0.0,0.0,0.0,0.0,0.033873343151693665,0.0,0.0,0.033873343151693665,0.0,0.007363770250368188,0.048600883652430045,0.033873343151693665,0.0,0.014727540500736377,0.053019145802650956,0.0,0.030927835051546393,0.0,0.0,0.036818851251840944,0.0,0.0,0.0,0.0
F7,0.031192660550458717,0.0,0.0,0.047706422018348627,0.0,0.001834862385321101,0.0,0.0,0.0,0.044036697247706424,0.0,0.0,0.014678899082568808,0.0,0.0,0.047706422018348627,0.0,0.044036697247706424,0.0,0.04954128440366973,0.03669724770642202,0.0,0.027522935779816515,0.005504587155963303,0.0,0.031192660550458717,0.0,0.0,0.0,0.023853211009174313,0.047706422018348627,0.0,0.04954128440366973,0.0,0.04954128440366973,0.045871559633027525,0.044036697247706424,0.0,0.0,0.04220183486238532,0.007339449541284404,0.025688073394495414,0.02018348623853211,0.0,0.022018348623853212,0.007339449541284404,0.0,0.04036697247706422,0.0,0.0,0.0,0.044036697247706424,0.0,0.0,0.04954128440366973,0.0,0.0,0.0,0.0,0.022018348623853212,0.005504587155963303,0.022018348623853212,0.04954128440366973
FT9,0.0,0.03896103896103896,0.03896103896103896,0.0,0.025974025974025976,0.03896103896103896,0.03896103896103896,0.0,0.03896103896103896,0.0,0.03896103896103896,0.03896103896103896,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.03896103896103896,0.0,0.0,0.03896103896103896,0.0,0.0,0.03896103896103896,0.0,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.0,0.03896103896103896,0.0,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.0,0.03896103896103896,0.03896103896103896,0.0,0.03896103896103896,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.0
FC5,0.0,0.05370101596516691,0.06966618287373004,0.0,0.0043541364296081275,0.06531204644412192,0.023222060957910014,0.0,0.03483309143686502,0.0,0.033381712626995644,0.03773584905660377,0.0,0.013062409288824383,0.04499274310595065,0.0,0.0,0.0,0.020319303338171262,0.0,0.0,0.03773584905660377,0.0,0.0,0.04934687953555878,0.0,0.04934687953555878,0.026124818577648767,0.04934687953555878,0.0,0.0,0.06095791001451379,0.0,0.0,0.0,0.0,0.0,0.0,0.03483309143686502,0.0,0.0,0.0,0.0,0.033381712626995644,0.0,0.0,0.03483309143686502,0.0,0.00725689404934688,0.047895500725689405,0.033381712626995644,0.0,0.01451378809869376,0.05224963715529753,0.0,0.03193033381712627,0.0,0.0,0.036284470246734396,0.0,0.0,0.0,0.0
FC1,0.0,0.041666666666666664,0.041666666666666664,0.0,0.005208333333333333,0.041666666666666664,0.036458333333333336,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0,0.018229166666666668,0.041666666666666664,0.0,0.0,0.0,0.028645833333333332,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0390625,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.013020833333333334,0.041666666666666664,0.041666666666666664,0.0,0.026041666666666668,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.044444444444444446,0.044444444444444446,0.0,0.005555555555555556,0.044444444444444446,0.02962962962962963,0.0,0.040740740740740744,0.0,0.040740740740740744,0.044444444444444446,0.0,0.016666666666666666,0.044444444444444446,0.0,0.0,0.0,0.024074074074074074,0.0,0.0,0.044444444444444446,0.0,0.0,0.044444444444444446,0.0,0.044444444444444446,0.03333333333333333,0.044444444444444446,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.04259259259259259,0.0,0.0,0.0,0.0,0.040740740740740744,0.0,0.0,0.040740740740740744,0.0,0.009259259259259259,0.044444444444444446,0.04259259259259259,0.0,0.018518518518518517,0.044444444444444446,0.0,0.03888888888888889,0.0,0.0,0.04259259259259259,0.0,0.0,0.0,0.0
TP9,0.03153988868274583,0.0,0.0,0.04823747680890538,0.0,0.0,0.0,0.0,0.0,0.04452690166975881,0.0,0.0,0.014842300556586271,0.0,0.0,0.04823747680890538,0.0,0.04452690166975881,0.0,0.04823747680890538,0.03710575139146568,0.0,0.027829313543599257,0.0055658627087198514,0.0,0.03153988868274583,0.0,0.0,0.0,0.02411873840445269,0.04823747680890538,0.0,0.04823747680890538,0.0,0.04823747680890538,0.04638218923933209,0.04452690166975881,0.0,0.0,0.04267161410018553,0.0074211502782931356,0.025974025974025976,0.02040816326530612,0.0,0.022263450834879406,0.0074211502782931356,0.0,0.04081632653061224,0.0,0.0,0.0,0.04452690166975881,0.0,0.0,0.04823747680890538,0.0,0.0,0.0,0.0,0.022263450834879406,0.0055658627087198514,0.022263450834879406,0.04823747680890538
