,entorhinal-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parsorbitalis-rh
entorhinal-lh,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0
frontalpole-lh,0.0,0.2789473684210526,0.09473684210526316,0.21052631578947367,0.14473684210526316,0.10263157894736842,0.007894736842105263,0.16052631578947368
frontalpole-rh,0.0,0.10864197530864197,0.2716049382716049,0.12345679012345678,0.19506172839506172,0.26666666666666666,0.0,0.0345679012345679
lateralorbitofrontal-rh,0.0,0.1957547169811321,0.09433962264150944,0.29245283018867924,0.13443396226415094,0.09669811320754718,0.0,0.18632075471698112
medialorbitofrontal-lh,0.0,0.1590909090909091,0.17929292929292928,0.16414141414141414,0.22727272727272727,0.18686868686868688,0.0,0.08333333333333333
medialorbitofrontal-rh,0.0,0.11491442542787286,0.2567237163814181,0.12469437652811736,0.20048899755501223,0.2616136919315403,0.0,0.04156479217603912
parahippocampal-lh,0.3128491620111732,0.00558659217877095,0.0,0.0,0.0,0.0,0.6815642458100558,0.0
parsorbitalis-rh,0.0,0.1879432624113475,0.024822695035460994,0.2375886524822695,0.08865248226950355,0.03546099290780142,0.0,0.425531914893617
