,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-rh,0.525,0.09375,0.14375,0.13125,0.0,0.05625,0.0,0.05
frontalpole-lh,0.10743801652892562,0.5619834710743802,0.1652892561983471,0.09090909090909091,0.0,0.0743801652892562,0.0,0.0
frontalpole-rh,0.12195121951219512,0.11219512195121951,0.40487804878048783,0.1024390243902439,0.01951219512195122,0.16585365853658537,0.05365853658536585,0.01951219512195122
medialorbitofrontal-lh,0.15436241610738255,0.10067114093959731,0.14093959731543623,0.31543624161073824,0.0,0.18120805369127516,0.0,0.10738255033557047
medialorbitofrontal-rh,0.0,0.013245033112582781,0.052980132450331126,0.0,0.4304635761589404,0.17218543046357615,0.33112582781456956,0.0
rostralanteriorcingulate-lh,0.05803571428571429,0.05803571428571429,0.1875,0.13839285714285715,0.08928571428571429,0.32142857142857145,0.07589285714285714,0.07142857142857142
rostralanteriorcingulate-rh,0.0,0.006622516556291391,0.09271523178807947,0.0,0.36423841059602646,0.1456953642384106,0.39072847682119205,0.0
temporalpole-rh,0.09259259259259259,0.0,0.05555555555555555,0.1574074074074074,0.0,0.12962962962962962,0.0,0.5648148148148148
