,bankssts-rh,caudalmiddlefrontal-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lateraloccipital-rh,middletemporal-rh,paracentral-rh
bankssts-rh,0.34397163120567376,0.0,0.26595744680851063,0.02127659574468085,0.0425531914893617,0.1879432624113475,0.13829787234042554,0.0
caudalmiddlefrontal-rh,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444
fusiform-rh,0.2245508982035928,0.0,0.2754491017964072,0.0,0.09880239520958084,0.2215568862275449,0.17964071856287425,0.0
inferiortemporal-rh,0.09090909090909091,0.0,0.0,0.7575757575757576,0.15151515151515152,0.0,0.0,0.0
isthmuscingulate-rh,0.039735099337748346,0.033112582781456956,0.10927152317880795,0.033112582781456956,0.3509933774834437,0.17218543046357615,0.22847682119205298,0.033112582781456956
lateraloccipital-rh,0.15273775216138327,0.0,0.2132564841498559,0.0,0.14985590778097982,0.2564841498559078,0.2276657060518732,0.0
middletemporal-rh,0.11470588235294117,0.0,0.17647058823529413,0.0029411764705882353,0.20294117647058824,0.2323529411764706,0.27058823529411763,0.0
paracentral-rh,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,0.4444444444444444
