,cuneus-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.36142322097378277,0.0749063670411985,0.09831460674157304,0.25374531835205993,0.0,0.1404494382022472,0.0,0.07116104868913857
frontalpole-lh,0.08118811881188119,0.2851485148514851,0.25643564356435644,0.026732673267326732,0.0,0.0,0.12475247524752475,0.22574257425742575
frontalpole-rh,0.09579230080572963,0.22829006266786034,0.2963294538943599,0.046553267681289166,0.0,0.0,0.12712623097582812,0.20590868397493287
fusiform-lh,0.2595494613124388,0.024485798237022526,0.04897159647404505,0.4054848188050931,0.0,0.24094025465230168,0.0,0.02056807051909892
insula-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
parahippocampal-lh,0.22171945701357465,0.0,0.0,0.3695324283559578,0.0,0.40874811463046756,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.23247232472324722,0.2656826568265683,0.0,0.0,0.0,0.32287822878228783,0.17896678966789667
rostralanteriorcingulate-rh,0.08843537414965986,0.2562358276643991,0.26077097505668934,0.026077097505668934,0.0,0.0,0.10997732426303855,0.2585034013605442
