,bankssts-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh
bankssts-rh,0.15555555555555556,0.17777777777777778,0.044444444444444446,0.13333333333333333,0.15555555555555556,0.15555555555555556,0.17777777777777778,0.0
fusiform-rh,0.15294117647058825,0.18823529411764706,0.03529411764705882,0.12941176470588237,0.15294117647058825,0.15294117647058825,0.18823529411764706,0.0
inferiorparietal-rh,0.12698412698412698,0.1111111111111111,0.19047619047619047,0.12698412698412698,0.15873015873015872,0.1746031746031746,0.1111111111111111,0.0
isthmuscingulate-rh,0.16279069767441862,0.16279069767441862,0.046511627906976744,0.13953488372093023,0.16279069767441862,0.16279069767441862,0.16279069767441862,0.0
lateraloccipital-rh,0.1568627450980392,0.16666666666666666,0.058823529411764705,0.13725490196078433,0.1568627450980392,0.1568627450980392,0.16666666666666666,0.0
lingual-rh,0.1523809523809524,0.1619047619047619,0.06666666666666667,0.13333333333333333,0.1619047619047619,0.1619047619047619,0.1619047619047619,0.0
parahippocampal-rh,0.15294117647058825,0.18823529411764706,0.03529411764705882,0.12941176470588237,0.15294117647058825,0.15294117647058825,0.18823529411764706,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
