,cuneus-lh,cuneus-rh,inferiorparietal-lh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,pericalcarine-lh
cuneus-lh,0.335,0.015,0.125,0.02,0.02,0.21,0.02,0.255
cuneus-rh,0.002570694087403599,0.3496143958868895,0.09768637532133675,0.13881748071979436,0.17480719794344474,0.056555269922879174,0.14395886889460155,0.03598971722365039
inferiorparietal-lh,0.04452054794520548,0.17123287671232876,0.22602739726027396,0.0821917808219178,0.07191780821917808,0.17123287671232876,0.08904109589041095,0.14383561643835616
inferiorparietal-rh,0.030201342281879196,0.14093959731543623,0.040268456375838924,0.35906040268456374,0.1912751677852349,0.010067114093959731,0.22818791946308725,0.0
isthmuscingulate-rh,0.022388059701492536,0.14676616915422885,0.029850746268656716,0.15671641791044777,0.5099502487562189,0.009950248756218905,0.12189054726368159,0.0024875621890547263
lateraloccipital-lh,0.10600706713780919,0.12014134275618374,0.21908127208480566,0.0353356890459364,0.0353356890459364,0.23674911660777384,0.038869257950530034,0.20848056537102475
lateraloccipital-rh,0.03296703296703297,0.16117216117216118,0.05128205128205128,0.24175824175824176,0.1794871794871795,0.014652014652014652,0.315018315018315,0.003663003663003663
pericalcarine-lh,0.14233576642335766,0.0948905109489051,0.19708029197080293,0.01824817518248175,0.021897810218978103,0.25547445255474455,0.021897810218978103,0.24817518248175183
