,cuneus-lh,cuneus-rh,inferiorparietal-lh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,pericalcarine-lh
cuneus-lh,0.335,0.015,0.125,0.02,0.02,0.21,0.02,0.255
cuneus-rh,0.003367003367003367,0.22895622895622897,0.12794612794612795,0.18181818181818182,0.14814814814814814,0.07407407407407407,0.18855218855218855,0.04713804713804714
inferiorparietal-lh,0.04452054794520548,0.17123287671232876,0.22602739726027396,0.0821917808219178,0.07191780821917808,0.17123287671232876,0.08904109589041095,0.14383561643835616
inferiorparietal-rh,0.038135593220338986,0.17796610169491525,0.05084745762711865,0.2584745762711864,0.2033898305084746,0.012711864406779662,0.2584745762711864,0.0
isthmuscingulate-rh,0.041474654377880185,0.16129032258064516,0.055299539170506916,0.22580645161290322,0.2672811059907834,0.018433179723502304,0.22580645161290322,0.004608294930875576
lateraloccipital-lh,0.10600706713780919,0.12014134275618374,0.21908127208480566,0.0353356890459364,0.0353356890459364,0.23674911660777384,0.038869257950530034,0.20848056537102475
lateraloccipital-rh,0.03643724696356275,0.17813765182186234,0.05668016194331984,0.2550607287449393,0.19838056680161945,0.016194331983805668,0.2550607287449393,0.004048582995951417
pericalcarine-lh,0.14233576642335766,0.0948905109489051,0.19708029197080293,0.01824817518248175,0.021897810218978103,0.25547445255474455,0.021897810218978103,0.24817518248175183
