,bankssts-rh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,parahippocampal-rh,pericalcarine-rh
bankssts-rh,0.16177777777777777,0.15288888888888888,0.112,0.144,0.14666666666666667,0.1351111111111111,0.112,0.035555555555555556
fusiform-rh,0.1378737541528239,0.1686046511627907,0.10215946843853821,0.15780730897009967,0.14867109634551495,0.1420265780730897,0.10299003322259136,0.03986710963455149
inferiorparietal-rh,0.1330166270783848,0.13460015835312747,0.1536025336500396,0.14014251781472684,0.1496437054631829,0.14330958036421218,0.13380839271575615,0.011876484560570071
isthmuscingulate-rh,0.1320450885668277,0.16747181964573268,0.10628019323671498,0.16022544283413848,0.15136876006441224,0.143317230273752,0.10386473429951691,0.03542673107890499
lateraloccipital-rh,0.13445378151260504,0.1657754010695187,0.1092436974789916,0.15966386554621848,0.1520244461420932,0.1443850267379679,0.10771581359816654,0.026737967914438502
lingual-rh,0.1254841208365608,0.15879163439194424,0.11076684740511232,0.1541440743609605,0.15259488768396592,0.15879163439194424,0.11463981409759876,0.024786986831913247
parahippocampal-rh,0.11488673139158576,0.13511326860841424,0.1407766990291262,0.13754045307443366,0.14563106796116504,0.15048543689320387,0.1650485436893204,0.010517799352750809
pericalcarine-rh,0.07569721115537849,0.09561752988047809,0.00398406374501992,0.07569721115537849,0.05976095617529881,0.05976095617529881,0.00796812749003984,0.6215139442231076
