,frontalpole-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.2796610169491525,0.0,0.2542372881355932,0.05084745762711865,0.11016949152542373,0.1016949152542373,0.2033898305084746,0.0
isthmuscingulate-rh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.2,0.0,0.26153846153846155,0.1076923076923077,0.046153846153846156,0.15384615384615385,0.23076923076923078,0.0
medialorbitofrontal-lh,0.02666666666666667,0.0,0.13333333333333333,0.41333333333333333,0.0,0.29333333333333333,0.13333333333333333,0.0
medialorbitofrontal-rh,0.2328767123287671,0.0,0.136986301369863,0.0,0.410958904109589,0.0136986301369863,0.0547945205479452,0.1506849315068493
parsorbitalis-rh,0.09473684210526316,0.0,0.16842105263157894,0.25263157894736843,0.0,0.3157894736842105,0.16842105263157894,0.0
rostralanteriorcingulate-lh,0.18181818181818182,0.0,0.2545454545454545,0.12727272727272726,0.01818181818181818,0.16363636363636364,0.2545454545454545,0.0
rostralanteriorcingulate-rh,0.023255813953488372,0.0,0.0,0.0,0.3488372093023256,0.0,0.0,0.627906976744186
