,entorhinal-lh,fusiform-lh,inferiortemporal-lh,insula-lh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh
entorhinal-lh,0.532258064516129,0.0,0.0,0.0,0.0,0.46774193548387094,0.0,0.0
fusiform-lh,0.0,0.3150684931506849,0.0,0.1506849315068493,0.2876712328767123,0.0,0.0136986301369863,0.2328767123287671
inferiortemporal-lh,0.0,0.0,0.6415094339622641,0.0,0.0,0.0,0.2641509433962264,0.09433962264150944
insula-lh,0.0,0.09090909090909091,0.012987012987012988,0.2597402597402597,0.19480519480519481,0.0,0.15584415584415584,0.2857142857142857
lingual-lh,0.0,0.1827956989247312,0.0,0.20430107526881722,0.26881720430107525,0.0,0.07526881720430108,0.26881720430107525
middletemporal-lh,0.4745762711864407,0.0,0.0,0.0,0.0,0.5254237288135594,0.0,0.0
parahippocampal-lh,0.0,0.0,0.25,0.1111111111111111,0.041666666666666664,0.0,0.3888888888888889,0.20833333333333334
temporalpole-lh,0.0,0.11304347826086956,0.06086956521739131,0.19130434782608696,0.1826086956521739,0.0,0.16521739130434782,0.28695652173913044
