,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.5685903500473037,0.2582781456953642,0.0,0.020813623462630087,0.0,0.0,0.152317880794702,0.0
frontalpole-rh,0.18996415770609318,0.3985663082437276,0.07096774193548387,0.05304659498207885,0.017921146953405017,0.008602150537634409,0.26093189964157704,0.0
insula-rh,0.0,0.05346088913899831,0.47326955543050087,0.10185706246482837,0.18176702307259426,0.05908835115362971,0.10861001688238604,0.021947101857062466
isthmuscingulate-rh,0.013726835964310227,0.05078929306794784,0.12971859986273165,0.3816060398078243,0.12422786547700755,0.21962937542896363,0.08030199039121483,0.0
lateralorbitofrontal-rh,0.0,0.016826923076923076,0.2636217948717949,0.14342948717948717,0.40625,0.038461538461538464,0.0953525641025641,0.036057692307692304
parahippocampal-rh,0.0,0.013207547169811321,0.10283018867924529,0.2981132075471698,0.04716981132075472,0.5094339622641509,0.029245283018867925,0.0
rostralanteriorcingulate-lh,0.09911054637865312,0.22998729351969505,0.12642947903430748,0.07306226175349428,0.0781448538754765,0.018424396442185513,0.3748411689961881,0.0
temporalpole-rh,0.0,0.0,0.0712979890310786,0.0,0.07861060329067641,0.0,0.0,0.850091407678245
