,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.45161290322580644,0.3271889400921659,0.0,0.0,0.0,0.0,0.22119815668202766,0.0
frontalpole-rh,0.3,0.40869565217391307,0.0,0.0,0.08260869565217391,0.0,0.20869565217391303,0.0
insula-rh,0.0,0.0,0.36538461538461536,0.0,0.25961538461538464,0.0,0.0,0.375
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.0,0.10429447852760736,0.17791411042944785,0.0,0.44171779141104295,0.0,0.0,0.27607361963190186
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.3356643356643357,0.3356643356643357,0.0,0.0,0.0,0.0,0.32867132867132864,0.0
temporalpole-rh,0.0,0.0,0.14942528735632185,0.0,0.16475095785440613,0.0,0.0,0.685823754789272
