,frontalpole-rh,fusiform-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-rh,0.28762541806020064,0.0,0.24749163879598662,0.0,0.17391304347826086,0.0,0.2909698996655518,0.0
fusiform-rh,0.0,0.38571428571428573,0.0,0.28214285714285714,0.0,0.33214285714285713,0.0,0.0
insula-rh,0.22418879056047197,0.0,0.3333333333333333,0.0,0.11799410029498525,0.0,0.32448377581120946,0.0
isthmuscingulate-rh,0.0,0.3347457627118644,0.0,0.3305084745762712,0.0,0.3347457627118644,0.0,0.0
medialorbitofrontal-rh,0.24630541871921183,0.0,0.18719211822660098,0.0,0.28078817733990147,0.0,0.2857142857142857,0.0
parahippocampal-rh,0.0,0.3159722222222222,0.0,0.2743055555555556,0.0,0.4097222222222222,0.0,0.0
rostralanteriorcingulate-lh,0.20327102803738317,0.0,0.2523364485981308,0.0,0.13551401869158877,0.0,0.4088785046728972,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
