,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.3080546396608573,0.08714083843617522,0.14413565708902495,0.12529439472444653,0.012717852096090438,0.09656146961846444,0.16391898257183232,0.06217616580310881
frontalpole-lh,0.16578014184397163,0.45478723404255317,0.02127659574468085,0.02127659574468085,0.05673758865248227,0.13120567375886524,0.12943262411347517,0.01950354609929078
frontalpole-rh,0.21220527045769763,0.016643550624133148,0.31484049930651875,0.24757281553398058,0.0,0.05131761442441054,0.10055478502080444,0.056865464632454926
medialorbitofrontal-rh,0.178839590443686,0.016382252559726963,0.23959044368600682,0.3802047781569966,0.0,0.06552901023890785,0.08668941979522184,0.032764505119453925
parahippocampal-rh,0.07880434782608696,0.1793478260869565,0.0,0.0,0.6440217391304348,0.09782608695652174,0.0,0.0
rostralanteriorcingulate-lh,0.18598382749326145,0.132973944294699,0.0646900269541779,0.08445642407906559,0.030548068283917342,0.38274932614555257,0.11859838274932614,0.0
rostralanteriorcingulate-rh,0.2185389809699202,0.08962553713934929,0.09023941068139964,0.07796193984039287,0.0,0.08103130755064457,0.32719459791282995,0.11540822590546347
temporalpole-rh,0.12842304060434373,0.02077431539187913,0.07932011331444759,0.047214353163361665,0.0,0.0,0.17752596789423986,0.546742209631728
