,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,precentral-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.27358490566037735,0.03773584905660377,0.09433962264150944,0.14150943396226415,0.1792452830188679,0.0,0.0660377358490566,0.20754716981132076
parstriangularis-rh,0.03278688524590164,0.18032786885245902,0.18032786885245902,0.09016393442622951,0.03278688524590164,0.14754098360655737,0.1557377049180328,0.18032786885245902
postcentral-rh,0.06493506493506493,0.14285714285714285,0.17532467532467533,0.11038961038961038,0.06493506493506493,0.11688311688311688,0.14935064935064934,0.17532467532467533
precentral-rh,0.11333333333333333,0.08,0.12,0.28,0.10666666666666667,0.05333333333333334,0.1,0.14666666666666667
superiorparietal-rh,0.19387755102040816,0.04081632653061224,0.10204081632653061,0.14285714285714285,0.30612244897959184,0.0,0.07142857142857142,0.14285714285714285
superiortemporal-lh,0.0,0.18478260869565216,0.18478260869565216,0.08695652173913043,0.0,0.18478260869565216,0.17391304347826086,0.18478260869565216
superiortemporal-rh,0.05303030303030303,0.14393939393939395,0.1590909090909091,0.09848484848484848,0.05303030303030303,0.11363636363636363,0.2196969696969697,0.1590909090909091
supramarginal-rh,0.12041884816753927,0.11518324607329843,0.14659685863874344,0.1099476439790576,0.07329842931937172,0.09424083769633508,0.12041884816753927,0.2198952879581152
