,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.20618556701030927,0.1134020618556701,0.09278350515463918,0.09278350515463918,0.2268041237113402,0.15463917525773196,0.1134020618556701,0.0
parsopercularis-lh,0.11904761904761904,0.20238095238095238,0.10714285714285714,0.10714285714285714,0.17857142857142858,0.13095238095238096,0.15476190476190477,0.0
parstriangularis-rh,0.14705882352941177,0.14705882352941177,0.1323529411764706,0.1323529411764706,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0
precentral-lh,0.14705882352941177,0.14705882352941177,0.1323529411764706,0.1323529411764706,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.0
rostralmiddlefrontal-lh,0.17543859649122806,0.14035087719298245,0.07894736842105263,0.07894736842105263,0.2807017543859649,0.13157894736842105,0.11403508771929824,0.0
superiorfrontal-lh,0.16853932584269662,0.1348314606741573,0.10112359550561797,0.10112359550561797,0.19101123595505617,0.16853932584269662,0.1348314606741573,0.0
superiortemporal-lh,0.125,0.175,0.1125,0.1125,0.175,0.1375,0.1625,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
