,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.20212765957446807,0.11702127659574468,0.2127659574468085,0.11702127659574468,0.11702127659574468,0.11702127659574468,0.11702127659574468,0.0
parsopercularis-lh,0.09803921568627451,0.14705882352941177,0.1568627450980392,0.1568627450980392,0.12745098039215685,0.1568627450980392,0.1568627450980392,0.0
parstriangularis-rh,0.14728682170542637,0.11627906976744186,0.2558139534883721,0.12403100775193798,0.10077519379844961,0.13178294573643412,0.12403100775193798,0.0
postcentral-lh,0.07874015748031496,0.11811023622047244,0.13385826771653545,0.30708661417322836,0.10236220472440945,0.13385826771653545,0.12598425196850394,0.0
precentral-lh,0.10752688172043011,0.15053763440860216,0.15053763440860216,0.15053763440860216,0.13978494623655913,0.15053763440860216,0.15053763440860216,0.0
rostralmiddlefrontal-lh,0.09523809523809523,0.14285714285714285,0.17142857142857143,0.1523809523809524,0.12380952380952381,0.1619047619047619,0.1523809523809524,0.0
superiortemporal-lh,0.09615384615384616,0.14423076923076922,0.16346153846153846,0.15384615384615385,0.125,0.16346153846153846,0.15384615384615385,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
