,frontalpole-rh,fusiform-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,lingual-rh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-rh,0.13095238095238096,0.10714285714285714,0.11904761904761904,0.14285714285714285,0.14285714285714285,0.11904761904761904,0.10714285714285714,0.13095238095238096
fusiform-rh,0.1282051282051282,0.11538461538461539,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.11538461538461539,0.1282051282051282
insula-rh,0.13414634146341464,0.10975609756097561,0.12195121951219512,0.13414634146341464,0.13414634146341464,0.12195121951219512,0.10975609756097561,0.13414634146341464
isthmuscingulate-rh,0.13095238095238096,0.10714285714285714,0.11904761904761904,0.14285714285714285,0.14285714285714285,0.11904761904761904,0.10714285714285714,0.13095238095238096
lateralorbitofrontal-rh,0.13095238095238096,0.10714285714285714,0.11904761904761904,0.14285714285714285,0.14285714285714285,0.11904761904761904,0.10714285714285714,0.13095238095238096
lingual-rh,0.13414634146341464,0.10975609756097561,0.12195121951219512,0.13414634146341464,0.13414634146341464,0.12195121951219512,0.10975609756097561,0.13414634146341464
parahippocampal-rh,0.1282051282051282,0.11538461538461539,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.1282051282051282,0.11538461538461539,0.1282051282051282
rostralanteriorcingulate-lh,0.13095238095238096,0.10714285714285714,0.11904761904761904,0.14285714285714285,0.14285714285714285,0.11904761904761904,0.10714285714285714,0.13095238095238096
