,Fp1,TP9,FT10,Fp2,AF7,FC3,PO3,AF8
Fp1,0.4217252396166134,0.0,0.0,0.3769968051118211,0.04153354632587859,0.0,0.1597444089456869,0.0
TP9,0.0,0.643510054844607,0.0,0.0,0.0,0.15173674588665448,0.0,0.20475319926873858
FT10,0.0,0.0,0.7125,0.0125,0.15,0.125,0.0,0.0
Fp2,0.23015873015873015,0.0,0.001984126984126984,0.5714285714285714,0.08928571428571429,0.04365079365079365,0.06349206349206349,0.0
AF7,0.037463976945244955,0.0,0.10662824207492795,0.138328530259366,0.6253602305475504,0.0,0.09221902017291066,0.0
FC3,0.0,0.12142857142857143,0.04,0.03,0.0,0.5085714285714286,0.0,0.3
PO3,0.1610738255033557,0.0,0.0,0.1040268456375839,0.10067114093959731,0.0,0.6342281879194631,0.0
AF8,0.0,0.14933333333333335,0.0,0.0,0.0,0.27466666666666667,0.0,0.576
