,Fp1,F7,FT9,CP1,T8,Fp2,AF7,AF8
Fp1,0.3825503355704698,0.0,0.0,0.0,0.0,0.3859060402684564,0.23154362416107382,0.0
F7,0.0,0.5625,0.0,0.0,0.0,0.0,0.4375,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3737704918032787,0.0,0.0,0.0,0.0,0.4,0.2262295081967213,0.0
AF7,0.23355263157894737,0.13157894736842105,0.0,0.0,0.0,0.23355263157894737,0.40131578947368424,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
