,Fp1,F7,FT9,CP1,T8,Fp2,AF7,AF8
Fp1,0.45517241379310347,0.0,0.027586206896551724,0.0,0.0,0.33275862068965517,0.18448275862068966,0.0
F7,0.0,0.34479371316306484,0.21709233791748528,0.0,0.2583497053045187,0.0,0.17976424361493124,0.0
FT9,0.012942191544434857,0.1915444348576359,0.3710094909404659,0.0,0.23986194995685936,0.015530629853321829,0.16911130284728215,0.0
CP1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
T8,0.0,0.21608448415922016,0.22664500406173843,0.0,0.40292445166531277,0.0,0.15434606011372867,0.0
Fp2,0.3806706114398422,0.0,0.03747534516765286,0.0,0.0,0.398422090729783,0.1834319526627219,0.0
AF7,0.08745874587458746,0.1485148514851485,0.16336633663366337,0.0,0.15759075907590758,0.07590759075907591,0.36716171617161714,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
