,entorhinal-lh,frontalpole-lh,fusiform-lh,fusiform-rh,parahippocampal-lh,parahippocampal-rh,rostralmiddlefrontal-lh,temporalpole-rh
entorhinal-lh,0.34923076923076923,0.04461538461538461,0.29384615384615387,0.0,0.2153846153846154,0.0,0.010769230769230769,0.08615384615384615
frontalpole-lh,0.12663755458515283,0.5589519650655022,0.0611353711790393,0.0,0.034934497816593885,0.0,0.13537117903930132,0.08296943231441048
fusiform-lh,0.2903225806451613,0.021505376344086023,0.37019969278033793,0.0,0.27035330261136714,0.0,0.0,0.047619047619047616
fusiform-rh,0.0,0.0,0.0,0.5082417582417582,0.0,0.49175824175824173,0.0,0.0
parahippocampal-lh,0.25660377358490566,0.018867924528301886,0.32075471698113206,0.0,0.39811320754716983,0.0,0.0,0.005660377358490566
parahippocampal-rh,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
rostralmiddlefrontal-lh,0.046875,0.171875,0.0,0.0,0.0,0.0,0.6614583333333334,0.11979166666666667
temporalpole-rh,0.2054794520547945,0.05821917808219178,0.11986301369863013,0.0,0.017123287671232876,0.0,0.06506849315068493,0.5342465753424658
