,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.21875,0.046875,0.109375,0.140625,0.125,0.03125,0.203125,0.125
parsopercularis-lh,0.13793103448275862,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.06896551724137931,0.13793103448275862,0.13793103448275862
rostralmiddlefrontal-lh,0.15384615384615385,0.057692307692307696,0.1346153846153846,0.15384615384615385,0.15384615384615385,0.038461538461538464,0.15384615384615385,0.15384615384615385
superiorparietal-rh,0.17543859649122806,0.05263157894736842,0.12280701754385964,0.15789473684210525,0.14035087719298245,0.03508771929824561,0.17543859649122806,0.14035087719298245
superiortemporal-lh,0.16363636363636364,0.05454545454545454,0.12727272727272726,0.16363636363636364,0.14545454545454545,0.03636363636363636,0.16363636363636364,0.14545454545454545
superiortemporal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565
supramarginal-lh,0.21875,0.046875,0.109375,0.140625,0.125,0.03125,0.203125,0.125
supramarginal-rh,0.16363636363636364,0.05454545454545454,0.12727272727272726,0.16363636363636364,0.14545454545454545,0.03636363636363636,0.16363636363636364,0.14545454545454545
