,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.30472103004291845,0.12017167381974249,0.030042918454935622,0.06866952789699571,0.034334763948497854,0.12017167381974249,0.1630901287553648,0.15879828326180256
parsopercularis-lh,0.18493150684931506,0.3767123287671233,0.0273972602739726,0.03424657534246575,0.0958904109589041,0.1232876712328767,0.0273972602739726,0.13013698630136986
rostralmiddlefrontal-lh,0.11267605633802817,0.04225352112676056,0.30985915492957744,0.16901408450704225,0.11267605633802817,0.028169014084507043,0.11267605633802817,0.11267605633802817
superiorparietal-rh,0.12418300653594772,0.032679738562091505,0.0784313725490196,0.22875816993464052,0.06535947712418301,0.16993464052287582,0.09803921568627451,0.20261437908496732
superiortemporal-lh,0.09,0.14,0.07,0.1,0.28,0.13,0.09,0.1
superiortemporal-rh,0.13679245283018868,0.09905660377358491,0.014150943396226415,0.1179245283018868,0.06132075471698113,0.28773584905660377,0.09433962264150944,0.18867924528301888
supramarginal-lh,0.20689655172413793,0.017241379310344827,0.040229885057471264,0.07471264367816093,0.04597701149425287,0.10919540229885058,0.40229885057471265,0.10344827586206896
supramarginal-rh,0.17777777777777778,0.09333333333333334,0.03111111111111111,0.13333333333333333,0.04888888888888889,0.18666666666666668,0.08888888888888889,0.24
