,bankssts-rh,entorhinal-rh,frontalpole-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.4452054794520548,0.0547945205479452,0.0,0.0,0.3424657534246575,0.04794520547945205,0.04794520547945205,0.06164383561643835
entorhinal-rh,0.01775147928994083,0.3609467455621302,0.029585798816568046,0.10650887573964497,0.10059171597633136,0.0,0.3431952662721893,0.04142011834319527
frontalpole-lh,0.0,0.05434782608695652,0.8369565217391305,0.0,0.03260869565217391,0.0,0.05434782608695652,0.021739130434782608
parahippocampal-lh,0.0,0.1686746987951807,0.0,0.5060240963855421,0.04819277108433735,0.0,0.14457831325301204,0.13253012048192772
parahippocampal-rh,0.20994475138121546,0.14917127071823205,0.03314917127071823,0.03314917127071823,0.39779005524861877,0.0055248618784530384,0.1270718232044199,0.04419889502762431
temporalpole-lh,0.375,0.0,0.0,0.0,0.125,0.5,0.0,0.0
temporalpole-rh,0.018404907975460124,0.3558282208588957,0.024539877300613498,0.09815950920245399,0.09202453987730061,0.0,0.3619631901840491,0.049079754601226995
transversetemporal-rh,0.12631578947368421,0.07368421052631578,0.031578947368421054,0.15789473684210525,0.07368421052631578,0.0,0.08421052631578947,0.45263157894736844
